"id_autoria","id_artigo","id_pessoa","ordem_autoria","autor_correspondente"
"1","1","1","1","TRUE"
"2","1","2","2","FALSE"
"3","1","3","3","FALSE"
"4","2","4","1","TRUE"
"5","2","5","2","FALSE"
"6","2","6","3","FALSE"
"7","2","7","4","FALSE"
"8","3","8","1","TRUE"
"9","3","3","2","FALSE"
"10","4","9","1","TRUE"
"11","4","10","2","FALSE"
"12","4","11","3","FALSE"
"13","5","12","1","TRUE"
"14","5","13","2","FALSE"
"15","5","14","3","FALSE"
"16","6","15","1","TRUE"
"17","6","16","2","FALSE"
"18","6","17","3","FALSE"
"19","7","18","1","TRUE"
"20","7","19","2","FALSE"
"21","7","20","3","FALSE"
"22","7","21","4","FALSE"
"23","8","22","1","TRUE"
"24","8","23","2","FALSE"
"25","8","24","3","FALSE"
"26","8","25","4","FALSE"
"27","8","26","5","FALSE"
"28","9","27","1","TRUE"
"29","9","28","2","FALSE"
"30","9","29","3","FALSE"
"31","10","30","1","TRUE"
"32","10","31","2","FALSE"
"33","10","32","3","FALSE"
"34","10","33","4","FALSE"
"35","10","34","5","FALSE"
"36","11","35","1","TRUE"
"37","11","36","2","FALSE"
"38","11","37","3","FALSE"
"39","11","38","4","FALSE"
"40","11","39","5","FALSE"
"41","12","40","1","TRUE"
"42","12","41","2","FALSE"
"43","12","42","3","FALSE"
"44","13","43","1","TRUE"
"45","13","14","2","FALSE"
"46","14","44","1","TRUE"
"47","14","45","2","FALSE"
"48","14","46","3","FALSE"
"49","15","47","1","TRUE"
"50","15","48","2","FALSE"
"51","15","49","3","FALSE"
"52","16","50","1","TRUE"
"53","16","51","2","FALSE"
"54","17","52","1","TRUE"
"55","17","53","2","FALSE"
"56","17","54","3","FALSE"
"57","17","55","4","FALSE"
"58","18","56","1","TRUE"
"59","18","57","2","FALSE"
"60","18","58","3","FALSE"
"61","18","59","4","FALSE"
"62","19","60","1","TRUE"
"63","19","61","2","FALSE"
"64","20","62","1","TRUE"
"65","20","63","2","FALSE"
"66","20","64","3","FALSE"
"67","20","65","4","FALSE"
"68","21","66","1","TRUE"
"69","21","67","2","FALSE"
"70","22","68","1","TRUE"
"71","22","69","2","FALSE"
"72","22","70","3","FALSE"
"73","22","71","4","FALSE"
"74","22","72","5","FALSE"
"75","22","73","6","FALSE"
"76","22","74","7","FALSE"
"77","22","75","8","FALSE"
"78","23","68","1","TRUE"
"79","23","5","2","FALSE"
"80","23","76","3","FALSE"
"81","23","77","4","FALSE"
"82","23","78","5","FALSE"
"83","23","79","6","FALSE"
"84","23","7","7","FALSE"
"85","23","80","8","FALSE"
"86","24","81","1","TRUE"
"87","24","82","2","FALSE"
"88","24","83","3","FALSE"
"89","24","84","4","FALSE"
"90","24","85","5","FALSE"
"91","24","86","6","FALSE"
"92","24","87","7","FALSE"
"93","24","88","8","FALSE"
"94","25","89","1","TRUE"
"95","25","90","2","FALSE"
"96","25","91","3","FALSE"
"97","25","92","4","FALSE"
"98","25","93","5","FALSE"
"99","26","94","1","TRUE"
"100","26","95","2","FALSE"
"101","26","96","3","FALSE"
"102","26","97","4","FALSE"
"103","26","11","5","FALSE"
"104","26","98","6","FALSE"
"105","26","99","7","FALSE"
"106","26","100","8","FALSE"
"107","27","101","1","TRUE"
"108","27","102","2","FALSE"
"109","27","103","3","FALSE"
"110","27","104","4","FALSE"
"111","28","105","1","TRUE"
"112","28","106","2","FALSE"
"113","28","107","3","FALSE"
"114","29","108","1","TRUE"
"115","29","109","2","FALSE"
"116","29","110","3","FALSE"
"117","29","111","4","FALSE"
"118","29","112","5","FALSE"
"119","30","113","1","TRUE"
"120","30","114","2","FALSE"
"121","30","115","3","FALSE"
"122","31","116","1","TRUE"
"123","31","117","2","FALSE"
"124","32","118","1","TRUE"
"125","32","119","2","FALSE"
"126","32","120","3","FALSE"
"127","32","121","4","FALSE"
"128","32","122","5","FALSE"
"129","33","123","1","TRUE"
"130","33","124","2","FALSE"
"131","33","125","3","FALSE"
"132","33","126","4","FALSE"
"133","34","127","1","TRUE"
"134","34","128","2","FALSE"
"135","34","129","3","FALSE"
"136","34","130","4","FALSE"
"137","34","131","5","FALSE"
"138","35","132","1","TRUE"
"139","35","133","2","FALSE"
"140","35","134","3","FALSE"
"141","35","135","4","FALSE"
"142","35","136","5","FALSE"
"143","35","137","6","FALSE"
"144","36","138","1","TRUE"
"145","36","139","2","FALSE"
"146","36","140","3","FALSE"
"147","36","86","4","FALSE"
"148","36","141","5","FALSE"
"149","36","142","6","FALSE"
"150","37","143","1","TRUE"
"151","37","144","2","FALSE"
"152","37","145","3","FALSE"
"153","38","146","1","TRUE"
"154","38","115","2","FALSE"
"155","38","147","3","FALSE"
"156","38","148","4","FALSE"
"157","39","95","1","TRUE"
"158","39","149","2","FALSE"
"159","39","150","3","FALSE"
"160","40","109","1","TRUE"
"161","40","151","2","FALSE"
"162","40","152","3","FALSE"
"163","40","112","4","FALSE"
"164","40","119","5","FALSE"
