"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","Flood-Induced Disruptions in Transport Networks: A Geospatial Approach for Sao Borja, Brazil with a Focus on Airport Accessibility","This article aimed to investigate the impact of floods on accessibility to the Joao Manoel Airport in S  ao Borja, Rio Grande do Sul, using a geospatial  approach to transport networks. A concise graph-based model was developed, where transport routes were represented based on data from OpenStreetMap, and evacuation routes were proposed from randomly generated nodes along the road. Accessibility was measured based on the shortest paths, both under normal conditions and with flooded routes. This study provides a simple, replicable, and useful tool to assess the vulnerability of transport infrastructure and can be applied in other risk contexts, focusing on improving resilience and urban planning. It can as well be expanded to studies with more complex models.","","full","english","25"
"12","Predicting Oceanic Wind Speed and Direction Using LSTM","Marine animals, such as the Portuguese man-of-war, can pose significant risks to human health, motivating the study of systems capable of predicting their occurrence and, as a consequence, alerting the population. One of the challenges for tracking these animals is predicting the wind on the oceans surface since this is a major factor that can influence their trajectory. This problem is commonly addressed by adapted simulation systems. This article explores how recurrent neural networks, like LSTM, can be used to predict long-term wind direction and speed using atmospheric data. We have implemented the model, which was evaluated using different preprocessing steps and hyperparameters. Comparative graphs, as well as MAE and MSE metrics, are presented.","","full","english","25"
"13","Design and Implementation of an Urban Data Cube Platform","This paper introduces the Urban Open Data Cube (UODC), a customized application of the Open Data Cube framework designed to store, organize, and visualize urban geospatial data through data cubes. It integrates orthophotos and city plans, with a focus on developing a Web Portal and API for enhanced data accessibility. The paper was applied in Belo Horizonte as a use case, incorporating historical archives such as city plans from 1942, 1972, and 1989. Orthophotos that had not been georeferenced were processed and integrated into the project. Future directions include expanding datasets, integrating the platform into a data science pipeline as a case study, and enhancing the Web Portal with additional plugins to improve functionality.","","full","english","25"
"14","A Systematic Review of Machine Learning Techniques for Road Segmentation in Remote Sensing Images","Considering the growing importance of road segmentation in satellite images in recent years, this article presents the results of a meta-analysis systematic review aimed at identifying the main elements and techniques related to the topic, such as the primary types of data used and the main techniques employed. The analysis of 598 articles highlighted a predominance of highresolution optical data, as well as a prevalence of deep learning techniques for road segmentation. Additionally, an increasing adoption of contextualization mechanisms, such as attention mechanisms and dilated convolutions, was observed. These aspects illustrate current and future trends in road segmentation research, while also revealing research gaps related to the use of SAR images, medium/low spatial resolution images, and the testing of combinations of stateof-the-art deep learning methods with traditional heuristic techniques.","","full","english","25"
"15","Oil Slicks Detection On The Sea Surface Using WFI Images From Satellites CBERS 4 And 4A In Sunglint Condition","Remote sensing plays a crucial role in the detection and monitoring of oil spills, a major contributor to marine pollution. Coastal and oceanic regions are highly vulnerable to hydrocarbon contamination, particularly in areas near ports and oil or gas exploration sites. These spills cause significant environmental harm, making rapid identification and monitoring essential for mitigating their impact. The sunglint effect, resulting from specific geometric conditions between the sun, water surface, and sensor, improves the visibility of oil slicks. Through the analysis of CBERS4 and CBERS4A satellite images, we successfully identified an oil spill near the FPSO Espirito Santo, an offshore oil and gas production platform operated by Petrobras. Sunglint enhanced the clarity of the detection. This method also uncovered previously undetected oceanographic features, further highlighting its importance for environmental monitoring. RESUMO: O sensoriamento remoto desempenha um papel crucial na detec��o e no monitoramento de derramamentos de �leo, uma das principais fontes de polui��o marinha. Regi�es costeiras e oce�nicas s�o altamente vulner�veis � contamina��o por hidrocarbonetos, especialmente em �reas pr�ximas a portos e locais de explora��o de petr�leo ou g�s. Esses derramamentos causam danos ambientais significativos, tornando a identifica��o e o monitoramento r�pidos essenciais para mitigar seus impactos. O efeito sunglint, resultante de condi��es geom�tricas espec�ficas entre o sol, a superf�cie da �gua e o sensor, melhora a visibilidade das manchas de �leo. Por meio da an�lise de imagens dos sat�lites CBERS4 e CBERS4A, identificamos com sucesso um derramamento de �leo pr�ximo ao FPSO Esp�rito Santo, uma plataforma offshore de produ��o de petr�leo e g�s operada pela Petrobras. O sunglint aumentou a clareza da detec��o. Esse m�todo tamb�m revelou caracter�sticas oceanogr�ficas anteriormente n�o detectadas, destacando ainda mais sua import�ncia para o monitoramento ambiental.","","full","english","25"
"16","Evaluation of Filters and Filtering Windows in SAR Data for Detecting Fire Degradation in the Tapajos National Forest","Human-induced fires contribute significantly to CO2 emissions and forest loss in the brazilian Amazon. In this context, synthetic aperture radars emerge as a viable alternative for monitoring tropical regions under constant influence of adverse weather conditions. Thus, the present study aims to evaluate the performance of different filters and filtering windows for ALOS-2/PALSAR-2 data for subsequent detection of burned areas in a portion of the Tapajos Nati- � onal Forest - Para. Quantitative and qualitative analyses indicated that the Lee 9x9 filter was the most effective for pre-fire images, while the Gamma 7x7 filter performed better in post-fire images.","","full","english","25"
"17","Cellular Signal Prediction Model Optimized by Genetic Algorithm","This paper presents the development of a cellular coverage prediction model that combines theoretical and empirical approaches, integrating geographic data such as terrain elevation, tower visibility, and population density. Actual signal strength measurements were used for calibration and validation. The model was optimized using a Genetic Algorithm and implemented in Python for automated processing, with QGIS employed for map analysis and visualization. Tests conducted on a 4G network indicate that the Genetic Algorithmoptimized model exhibited lower error in most cases than traditional models.","","full","english","25"
"18","MoveMiner: A Scalable and Modular Library for Mining Trajectory Data","The rise of sensing technologies has enabled the collection of large trajectory datasets, which are essential for applications in smart cities. However, challenges in trajectory data miningsuch as pre-processing, analysis, and visualizationpersist, demanding effective solutions. This work presents MoveMiner, an open-source Python library that addresses these tasks, offering essential functionalities and unique features absent in existing tools. Comparative studies highlight its advantages, while a validated use case with real mobility data demonstrates its effectiveness. MoveMiner is a robust and accessible tool for researchers and practitioners, with fully available source code, advancing the state of the art in trajectory data mining.","","full","english","25"
"19","3D Convolutional Neural Networks for Land Use and Land Cover Classification: The Brazilian Cerrado as a Case Study","Land use and land cover (LULC) classification in remote sensing has seen great improvements in recent years. Despite that, classes with complex temporal dynamics remain particularly challenging. This study investigates the use of 3D Convolutional Neural Networks (3DCNNs) for LULC classification in the Brazilian Cerrado, focusing on classes from the TerraClass - Cerrado project. A dataset was built using Planet imagery, and four models were tested: HybridSN, U-Net3D, ConvLSTM+U-Net, and a vanilla U-Net. Results indicate that UNet3D outperforms the others across all metrics, demonstrating that 3DCNNs can effectively capture spatio-temporal patterns and offer superior performance compared to traditional (2D) CNNs and hybrid models.","","full","english","25"
"20","Assessment of Serra do Japi Conservation Using Remote Sensing Techniques Based on Geospatial Data Processing","The present study uses remote sensing techniques to evaluate the effectiveness of public policies in preserving Serra do Japi, which is a rare Atlantic Forest remnant in S�o Paulo State with unique biodiversity. Utilizing satellite images, the vegetation cover evolution of this area over the years 2013 and 2023 was assessed to verify the impact of the implemented policies, particularly in the context of its designation as a natural heritage area. The results indicated a positive trend in the areas conservation and highlighted the importance of remote sensing as an environmental monitoring tool. However, challenges such as urban expansion require additional measures and caution in maintaining the Serra do Japi ecological reserve.","","full","english","25"
"21","Geospatial Analysis of Wildfire Risks in Minas Gerais, Brazil","Wildfires pose a persistent environmental threat, particularly in regions like Minas Gerais, Brazil, where climate conditions, land use, and human activity influence fire occurrences. This study examines wildfire risk factors using geospatial analysis, integrating diverse environmental datasets into a GISbased framework. The research evaluates the spatial distribution of wildfires, correlates their occurrence with key ecological and anthropogenic variables, and identifies high-risk zones. The findings highlight critical relationships between land cover, hydrography, proximity to urban areas, and fire incidents. This study underscores the importance of geospatial data in fire prevention, emergency response, and environmental management.","","full","english","25"
"22","Implementing a new automatic deforestation monitoring system in the Amazon biome: the parametrization and preliminary results of Deter-RT","Deter-RT, a newly proposed system for detecting deforestation within the Amazon biome, is highly customizable depending on the users needs. This study compares nine configurations of Deter-RT to assess the best one for government-based operation within the Deter program. We also included newly implemented morphological filters among these configurations. Our results indicate that using such a filter improves detection results while maintaining previously estimated parameters.","","full","english","25"
"23","Retrieval of land-use history in shifting cultivation systems in the Amazon: the synergy between field data and Landsat time series classification","Shifting cultivation supports food production, biodiversity, and traditional knowledge in the Amazon but remains largely undetected in wall-to-wall Remote Sensing products. This study evaluates the use of the Compound Maximum a posteriori (CMAP) classification of Landsat imagery to retrieve land-use history, compared to interview records. CMAP showed strong agreement in estimating agricultural cycles (70% within 1 year) and secondary forest age (70% within 3 years) with field data. These results highlight CMAPs potential for cost-effective land-use history mapping. Future studies should integrate CMAP with fieldwork to enhance the detailing and accuracy of information regarding shifting cultivation systems.","","full","english","25"
"24","Characterization of the Spectral Behavior of the Red Tide in S�o Sebasti�o � SP, Brazil","We evaluated reflectance spectra and spectral features of a red tide event associated with high abundances of Mesodinium rubrum. The bloom was observed in the northern coast of the State of S�o Paulo between 12 and 25 January 2025, with hyperspectral ocean color satellite images. The main chlorophyll-a (chl-a) features were observed near 610 nm and 705 nm, peaking at 665 nm before decreasing. We also estimated chl-a concentration using different models: Normalized Difference Chlorophyll Index (NDCI) (0  60 mg/m3), a method based on Two Bands Algorithm (2BDA) (0  275 mg/m3), Algae Bloom Monitoring Application (AlgaeMAp) (0 - 1600 mg/m3) and Ocean Color 4 (OC4) (0.35  0.65 mg/m3). RESUMO: Neste estudo, avaliamos o espectro e as fei��es espectrais de um evento de mar� vermelha associado a altas abund�ncias de Mesodinium rubrum, que foi observado no litoral norte do estado de S�o Paulo entre os dias 12 a 25 de Janeiro. As principais fei��es espectrais registradas da Chl-a s�o pr�ximas a 610 nm e 705 nm com os maiores valores e em 665 nm uma redu��o dos valores. Tamb�m estimamos a concentra��o de Chl-a por diferentes m�todos sendo baseados no �ndice de Clorofila de Diferen�a Normalizada (NDCI) (0  60 mg/m3), um m�todo baseado no Algoritmo de Duas Bandas (2BDA) (0  275 mg/m3), Aplica��o de Monitoramento de Flora��o de Algas (AlgaeMAp) (0 - 1600 mg/m3) e Cor do Oceano 4 (OC4) (0,35  0,65 mg/m3).","","full","english","25"
"25","Evaluation of CAMS in an extreme fire event and its impact on air quality in S�o Paulo State, Brazil","This study evaluates fine particulate matter from the Copernicus Atmosphere Monitoring Service (CAMS) performance during an extreme fire event and its impact on air quality in S�o Paulo State, Brazil, in 2024. Despite seasonal biases, CAMS validation showed reasonable agreement with ground-based data, with correlations of 0.52 (daily) and 0.87 (monthly). The fire event caused a 423% increase in active fires compared to 2023, leading to a 16% rise in fine particulate matter levels. Over 80% of municipalities exceeded the World Health Organization (WHO) air quality thresholds during peak fire activity. These results highlight CAMS potential for air quality monitoring while emphasizing the need for continuous validation and calibration to enhance accuracy and public health responses.","","full","english","25"
"26","Community Detection in Spatial Networks - a Systematic Literature Overview","Community detection in spatial networks is a critical research area that explores the complex relationship between network structures and spatial contexts. Understanding the structure and evolution of these networks is essential across various disciplines. To address this, a comprehensive Systematic Literature Review (SLR) was conducted following the PRISMA protocol [Page et al. 2021], ensuring a rigorous and transparent process for identifying, categorizing, and analyzing relevant studies. The review examines key themes, including spatial network characterization, empirical observations, models, and processes. Findings indicate that most studies rely on real-world data, with China and the United States being the most analyzed regions. However, there is limited availability of source code and a lack of research on dynamic or temporal aspects. This review introduces a novel classification for spatial community detection, encompassing network perturbations, modularity index, and detection algorithms. By integrating insights from multiple disciplines, it enhances the understanding of spatial constraints and network dynamics, providing valuable contributions to various applications and fields.","","full","english","25"
"27","Developing a scalable data modeling process to handle Agricultural Plastic Waste circular economy","The circular economy approach can mitigate potential problems caused by plastic from agricultural use. GIS tools process spatial data to develop the most effective reverse logistics strategies. This study establishes a database pipeline to facilitate data preprocessing for a spatial model. The code must be scalable, as the analysis begins in the metropolitan region of Campinas, SP, Brazil, with plans for expansion in future research. We categorized the results into three data groups: infrastructure, restrictions, and APW-related data. Existing recycling plants are situated in urban areas with great highway access, but water availability is limited. The presented methodology is adaptable to various analyses depending on the data input.","","full","english","25"
"28","Designing a parallelogram Discrete Global Grid System for terrestrial cadastral mapping","Discrete Global Grid Systems (DGGS) are a type of geospatial data structure that hierarchically divide the Earths surface into discrete cells using geometric figures. This paper introduces a new conceptual framework of DGGS, specifically designed for cadastral purposes. Some criteria are established to create a design that facilitates the achievement of the main purpose, such as equal-area cells, simple shapes, and GNSS compatibility. This concept provides advantages over traditional GIS methods and can function concurrently with them, augmenting overall benefits as support for spatial data infrastructures in land administration systems and emerging technologies such as blockchains.","","full","english","25"
"29","Mapeamento das mudan�as de uso e cobertura da terra no nordeste do Para a partir de imagens Sentinel-2 e Random Forest","A expansao de monoculturas em larga escala na Amaz�nia tem acelerado as transforma��es do uso e cobertura da terra, amea�ando florestas e os modos de produzir locais. Este estudo analisou mudan�as da cobertura florestal no nordeste do Para (2018-2024) com imagens Sentinel-2 e o algoritmo Random Forest, identificando um aumento de 1.016% no desmatamento entre 2021 e 2024, correspondendo a 21,5% da �rea de estudo. A principal convers�o observada foi em rela��o  as florestas secund�rias, que se converteram em grandes �reas cont�nuas preparadas para a agricultura. Esse padr�o destoa do padr�o de agricultura de ro�ado praticado na regi�o, indicando uma forte press�o sobre os recursos florestais, demandando pol�ticas publicas eficazes para o monitoramento, fiscaliza��o e prote��o das florestas. ABSTRACT: The expansion of large-scale monocultures in the Amazon has led to changes in land use and land cover, threatening forests and local production methods. This study analyzed changes in forest cover in northeastern Para� (2018-2024) using Sentinel-2 images and the Random Forest algorithm, identifying a 1,016% increase in deforestation between 2021 and 2024, corresponding to 21.5% of the study area. The main conversion observed was in relation to secondary forests, that were converted into large continuous areas suitable for agriculture. This pattern differs from the standard of slash-and-burn agriculture practiced in the region, puts strong pressure on forest resources, and requires specific public policies for monitoring, inspection, and protection of forests.","","full","portuguese","25"
"30","Sistema de verifica��o de vulnerabilidade a inunda��es no Rio Grande do Sul","Este estudo propoe um sistema de identifica��o de �reas suscet�veis a inunda��es, integrando dados geoespaciais do (INDE, GOV) e censit�rios (IBGE). Al�m disso, foram utilizadas imagens de sensoriamento remoto do sat�lite Sentinel-2, permitindo a an�lise temporal de eventos de inunda��o. A metodologia incluiu a filtragem de imagens, a aplica��o de �ndice espectral, como MNDWI (versao modificada do NDWI), e a segmenta��o por limiariza��o para a identifica��o autom�tica de �reas alagadas. A integra��o dessas t�cnicas possibilitou obter resultados mais precisos que os dos �rg�os oficiais , demonstrando o potencial do sistema para aprimorar a gest�o de riscos e o planejamento territorial no Rio Grande do Sul. ABSTRACT: This study proposes a system for identifying areas susceptible to flooding, integrating geospatial data from (INDE, GOV) and census data (IBGE). In addition, remote sensing images from the Sentinel-2 satellite were used, allowing the temporal analysis of flood events. The methodology included image filtering, the application of a spectral index, such as MNDWI (a modified version of NDWI), and segmentation by thresholding for the automatic identification of flooded areas. The integration of these techniques made it possible to obtain more accurate results than those of official agencies, demonstrating the potential of the system to improve risk management and territorial planning in Rio Grande do Sul.","","short","portuguese","25"
"31","Temporal Dynamics of OpenStreetMap Contributions and Deletions in Curitiba","This study analyzes OpenStreetMap contributions in Curitiba, Brazil, emphasizing data persistence through creations, modifications, and deletions. Using historical data via the ohsome API, with time-interval chunking approach, we observed high persistence rates (>90%) and a sigmoidal growth pattern indicating saturation in some areas of the city. Results confirm OSM's reliability for supporting urban planning and sustainability monitoring, suggesting future detailed deletion analyses and multi-city comparisons.","","short","english","25"
"32","U-Net e Random Forest para identifica��o de fei��o de �leo na  superf�cie do mar em imagem SAR Sentinel 1: vazamento no FPSO P-58","This study presents an integrated methodology to identify the oil slick resulting from the February 23, 2019 spill event at the Petrobras 58 floating production, storage, and offloading unit. Using Sentinel-1 synthetic aperture radar data, the U-Net deep learning architecture, and the Random Forest algorithm, it was possible to segment and classify the oil feature from the event, achieving an overall accuracy of 97.7%. Meteoceanographic analyses of sea surface wind (SSW), sea surface temperature (SST), cloud-top temperature (CTT), and sea surface chlorophyll-a concentration (SSC) supported the interpretation of the classified slick as a mineral oil slick.","","short","portuguese","25"
"33","MLP-Based Forecasting of River Levels in the Rio Negro Basin","Accurate river level forecasting is crucial for hydrological management, particularly in flood-prone areas. This study uses a Multi-Layer Perceptron (MLP) neural network to predict daily water levels in Uruguays Rio Negro Basin, analyzing six years of data from 18 stations. The model successfully forecasts short-term trends at the Mercedes and Bonete stations but shows reduced accuracy for long-term predictions, highlighting the need for additional environmental variables. The results demonstrate MLPs potential for short-term hydrological forecasting while suggesting future improvements with physicsinformed neural networks (PINNs).","","short","english","25"
"34","Evaluating 2024 Brazilian wildfires using the ST-DBSCAN clustering approach","Wildfires represent one of the main environmental pressures in Brazil, linked to agricultural expansion and climate variability. This study investigates the spatio-temporal distribution of fires in Brazil between May and September 2024, using the ST-DBSCAN algorithm on fire outbreak data from INPE. The analysis revealed that the the more outbreaks the clusters contained, the higher the FRP were. The spatial analysis indicated a strong association between anthropogenic use and cover matrices for the Amazon and the Atlantic Forest, while for Pantanal, Cerrado and Caatinga, bigger clusters were more associated with natural classes. Pampa shown a mixed pattern between natural and anthropogenic uses, without clusters with more than 101 outbreaks.","","short","english","25"
"35","Qualitative Analysis of the 2022 Census Geolocation","Geolocation plays a crucial role in the analysis of geographic data, assisting businesses and governments in making more precise decisions. To ensure the reliability of this information, it is essential that the coordinates exhibit high accuracy. This study compares two databases in Belo Horizonte, the CNEFE and an address database from Prodabel, to analyze the quality of geolocation data captured in the 2022 census. To achieve this, we conducted a manual comparative analysis of discrepant values for the same address, validated the information using Google Street View, and sought to evaluate the quality of the captured coordinates. The aim is to highlight the importance of high-quality geographic data for the socioeconomic development of the country.","","short","english","25"
"36","Estudo das Propriedades Espectrais do Reservat�rio de Promiss�o - SP","O monitoramento da qualidade da �gua � fundamental para a garantia de seus m�ltiplos usos. No entanto, os obst�culos s�o a vasta extens�o de superf�cies aqu�ticas e o alto custo para a realiza��o de campanhas de campo. Este artigo analisa as propriedades espectrais do Reservat�rio de Promiss�o-SP focadas na qualidade da �gua. Foram aplicadas as t�cnicas de An�lise Derivativa e Remo��o do Cont�nuo. A primeira derivada revelou caracter�sticas limnol�gicas no realce na fei��o espectral. A remo��o do cont�nuo identificou absor��o pela clorofila. Conclui-se que o sensoriamento possui potencial para o monitoramento de qualidade da �gua, uma vez que permite o monitoramento cont�nuo e um baixo custo operacional de realiza��o.","","short","portuguese","25"
"37","Enhancing Change Detection in SAR Image Time Series through Image Denoising Algorithms","This study builds upon the Energy Correlation Screening (ECS) technique to identify spatio-temporal changes in time series of SAR imagery. To reduce the speckle noise inherent in radar data, several image restoration methods are examined in conjunction with this methodology to enhance its performance. After careful evaluation, the Bilateral filter demonstrated the most significant contribution to the model compared to all other algorithms tested.","","short","english","25"
"38","GeoSaudeBrasil: Banco de Dados Geoespacial de Crescimento Populacional e Leitos Hospitalares no Brasil para An�lises Temporais (2007-2024) e Regionais em Diferentes Escalas Geograficas","A distribuic�ao desigual da infraestrutura hospitalar no Brasil im-  pacta diretamente o acesso aos servic�os de saude, especialmente em regi � oes  remotas e vulneraveis. Embora existam dados p � ublicos sobre leitos hospita- � lares e populac�ao, eles encontram-se dispersos em diferentes fontes e forma-  tos, dificultando analises espac�o-temporais integradas. A fragmentac� � ao dos  dados publicos sobre infraestrutura hospitalar e crescimento populacional no � Brasil dificulta a realizac�ao de an  alises espac�o-temporais robustas, al � em de � demandar esforc�o significativo de coleta e integrac�ao por parte dos pesqui-  sadores. Este estudo tem como objetivo apresentar o GeoSaudeBrasil, um banco de dados geoespacial estruturado e normalizado que consolida registros do MINISTERIO DA SA � UDE DO BRASIL - DATASUS e projec� � oes popu- lacionais do IBGE para o per�ıodo de 2007 a 2024. Implementado em PostgreSQL com extensao PostGIS, o banco consolida dados previamente dispersos  e permite a realizac�ao de an  alises espaciais e temporais em diferentes escalas � geograficas. A modelagem relacional adotada possibilita a gerac� � ao de indi-  cadores espac�otemporais, apoiando estudos sobre desigualdades regionais no acesso a sa ` ude. Para ilustrar a aplicabilidade do banco, foi desenvolvido um � estudo de caso exploratorio focado na an � alise da oferta de leitos na regi � ao  Centro-Oeste de Minas Gerais. O banco de dados esta dispon � �ıvel publicamente em https://ufsj.edu.br/marconi/geosaudebrasil.php. ABSTRACT: The uneven distribution of hospital infrastructure in Brazil directly impacts access to health services, especially in remote and vulnerable regions. Although public data on hospital beds and population are available, they are dispersed across different sources and formats, making integrated spatiotemporal analyses challenging. This data fragmentation hinders the execution of robust spatiotemporal studies and demands significant efforts from researchers to collect and integrate information. This study aims to present GeoSaudeBrasil, a structured and normalized geospatial database that consolidates records from the MINISTERIO DA SA � UDE DO BRASIL - DATASUS and � population projections from IBGE for the period from 2007 to 2024. Implemented in PostgreSQL with PostGIS extension, the database unifies previously scattered datasets and enables spatial and temporal analyses at multiple geographic scales. The adopted relational modeling supports the generation of spatiotemporal indicators, assisting studies on regional inequalities in access to healthcare services. To illustrate the databases applicability, an exploratory case study focusing on hospital bed availability in the Central-West region of Minas Gerais was conducted. The database is publicly available at https://ufsj.edu.br/marconi/geosaudebrasil.php.","","short","portuguese","25"
"39","StreetNets - A tool for network analysis on street maps","This paper presents StreetNets, a tool for analyzing urban street networks using OpenStreetMap data. It supports three analyses: descriptive statistics of street networks, betweenness centrality for identifying critical streets, and correlation with geospatial data with an example of flood patterns. A case study of Brazils top 50 GDP cities explores key network metrics, while betweenness centrality identifies important streets in major cities. The tool integrates flood data with Sao Paulos street network, offering an automated and intuitive  platform for urban analysis using OSMNx, GeoPandas, and the visualization libraries matplotlib and plotly.","","short","english","25"
