"id_pessoa","nome","instituicao"
"1","Silvana Amaral","Instituto Nacional de Pesquisas Espaciais (INPE)"
"2","Ant�nio V. Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"3","Gilberto C�mera","Instituto Nacional de Pesquisas Espaciais (INPE)"
"4","Jos� A. Quintanilha","Escola Polit–cnica da Universidade de S–o Paulo"
"5","Marcus Vin�cius A. Andrade","Universidade Federal de Vi–osa (UFV)"
"6","Wagner F. Barros","Universidade Federal de Vi–osa (UFV)"
"7","Jorge Stolfi","Universidade Estadual de Campinas (UNICAMP)"
"8","Gisa Helena Melo Bassalo","Universidade Federal do Par– (UFPA)"
"9","Cirano Ionchpe","Universidade Federal do Rio Grande do Sul (UFRGS)"
"10","Nara Bigolin","Universidade Federal do Rio Grande do Sul (UFRGS)"
"11","Peter Baumann","Active Knowledge GmbH"
"12","Clemens Glock","Active Knowledge GmbH"
"13","Maximilian Hofner","Active Knowledge GmbH"
"14","Walter Schatz","Active Knowledge GmbH"
"15","Lu�s Paulo Vieira Braga","Universidade Federal do Rio de Janeiro (UFRJ)"
"16","C�ssio Freitas Pereira de Almeida","Instituto Brasileiro de Geografia e Estat–stica (IBGE)"
"17","Claudio Bettini","Universidade Federal do Rio de Janeiro (UFRJ)"
"18","Claudia Sadeck Burlamaqui","Universidade de S–o Paulo (USP)"
"19","Liang-Yee Cheng","Universidade de S–o Paulo (USP)"
"20","Marco Ant�nio Cassanova","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"21","Tatiana Almeida Souza Coelho","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"22","Marcelo T�lio Monteiro de Carvalho","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"23","Eduardo Thadeu Leite Corseuil","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"24","H�rica N�brega","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"25","F�bio Meira Dias","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"26","Carlos Henrique Levy","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"27","Juliano Chaves Granero","Universidade Cat–lica de Pelotas (UCPEL)"
"28","Maur�cio Couto Plidori","Universidade Federal de Pelotas (UFPEL)"
"29","Paulo Lima","Instituto Nacional de Pesquisas Espaciais (INPE)"
"30","Gilberto C�mara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"31","Gilberto Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"32","Jugurta Lisboa Filho","Universidade Federal de Vi–osa (UFV)"
"33","Marconi de Arruda Pereira","Universidade Federal de Vi–osa (UFV)"
"34","Expedito Carlos Lopes","Universidade Cat–lica do Salvador (UCSAL)"
"35","Ulrich Schiel","Universidade Federal de Campina Grande (UFCG)"
"36","Tatiana Sussel Gonsalves Mendes","Universidade Estadual Paulista (UNESP)"
"37","Aluir Porfirio Dal Poz","Universidade Estadual Paulista (UNESP)"
"38","Rodrigo A. Vilar Miranda","Universidade Federal de Campina Grande (UFCG)"
"39","Cl�udio S. Paulista","Universidade Federal de Campina Grande (UFCG)"
"40","Rodrigo R. Almeida","Universidade Federal de Campina Grande (UFCG)"
"41","Bruto Cat�o","Universidade Federal de Campina Grande (UFCG)"
"42","Eder Pazinatto","Universidade Federal de Campina Grande (UFCG)"
"43","Marcos Corr�a Neves","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"44","Renato M. Assun��o","Universidade Federal de Minas Gerais (UFMG)"
"45","Corina da Costa Freitas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"46","Cl�udio de Souza Baptista","Universidade Federal de Campina Grande (UFCG)"
"47","Rodrigo A. V. Miranda","Universidade Federal de Campina Grande (UFCG)"
"48","Bianca Pedrosa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"49","Frederico Fonseca","School of Information Sciences and Technology"
"50","Tiago Carneiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"51","Ricardo Cartaxo Modesto de Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"52","Gustavo Moreira Pierre","Marinha do Brasil"
"53","Marcelo Gattas","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"54","Roberto de Beauclair Seixas","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"55","Wesley Vaz","Universidade Estadual de Campinas (UNICAMP)"
"56","Geovane Cayres Magalh�es","Universidade Estadual de Campinas (UNICAMP)"
"57","L�bia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"58","Gilberto Ribeiro Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"59","Karine Reis Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"60","Bei Yi","Universidade Estadual de Campinas (UNICAMP)"
"61","Cl�udia Bauzer Medeiros","Universidade Estadual de Campinas (UNICAMP)"
