"id_pessoa","nome","instituicao"
"1","Ricardo Rodrigues Ciferri","Universidade Estadual de Maring– (UEM)"
"2","Ana Carolina Salgado","Universidade Federal de Pernambuco (UFPE)"
"3","Gilberto C�mara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"4","Ant�nio Miguel Vieira Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"5","Jo�o Argemiro Paiva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"6","Jonas Gomes","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"7","Luiz Velho","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"8","Ricardo Cartaxo Modesto de Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"9","Bianca Maria Pedrosa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"10","L�bia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"11","Marcelo Tulio de Carvalho","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"12","Marcelo Gattass","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"13","Clodoveu A. Davis Junir","PRODABEL"
"14","Alberto H. F. Laender","Universidade Federal de Minas Gerais (UFMG)"
"15","Carlos Alberto Felgueiras","Instituto Nacional de Pesquisas Espaciais (INPE)"
"16","Suzana Druck Fuks","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"17","Eduardo Celso Gerbi Camargo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"18","Jose Antonio Ferrari","Instituto Geol–gico (IG)"
"19","Alain Mangin","Laboratoire Souterrain du Centre National de Recherche Scientifique"
"20","Frederico Fonseca","University of Maine"
"21","Max Egenhofer","University of Maine"
"22","Karla A. V. Borges","PRODABEL"
"23","S�nia Virg�nia Alves Fran�a","Universidade Tiradentes (UNIT)"
"24","Carlos Andr� Guimar�es Ferraz","Universidade Federal de Pernambuco (UFPE)"
"25","Sandro Danilo Gatti","Universidade Estadual de Campinas (UNICAMP)"
"26","Geovane Cayres Magalh�es","Universidade Estadual de Campinas (UNICAMP)"
"27","Daniel dos Santos Kaster","Universidade Estadual de Campinas (UNICAMP)"
"28","Claudia Bauzer Medeiros","Universidade Estadual de Campinas (UNICAMP)"
"29","Helo�sa Vieira Rocha","Universidade Estadual de Campinas (UNICAMP)"
"30","Lucimar Moreira","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"31","Eduardo Delgado Assad","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"32","Jos� Roberto Osses","Funda––o de Ci–ncia, Aplica––es e Tecnologia Espaciais (FUNCATE)"
"33","Jo�o Argemiro de Carvalho Paiva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"34","Helio Alvaro de Mello Perez","Instituto Militar de Engenharia (IME)"
"35","Ana Maria de Carvalho Moura","Instituto Militar de Engenharia (IME)"
"36","Asterio Kiyoshi Tanaka","Universidade Federal do Rio de Janeiro (UFRJ)"
"37","Aluir Porfirio Dal Poz","Universidade  Estadual Paulista (UNESP)"
"38","Peggy Agouris","University of Maine"
"39","Alysson Bolognesi Prado","Universidade Estadual de Campinas (UNICAMP)"
"40","M. Cec�lia C. Baranauskas","Universidade Estadual de Campinas (UNICAMP)"
"41","Cl�udia M. Bauzer Medeiros","Universidade Estadual de Campinas (UNICAMP)"
"42","Roberto de Beauclair Seixas","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"43","Luiz Henrique de Figueiredo","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"44","Claudio Antonio Silva","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"45","Paulo Cezar Pinto. Carvalho","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"46","Arlindo Cardarett Vianna","Universidade Est–cio de S–"
"47","Anselmo Cardoso de Paiva","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
