"id_autoria","id_artigo","id_pessoa","ordem_autoria","autor_correspondente"
"1","1","1","1","TRUE"
"2","1","2","2","FALSE"
"3","1","3","3","FALSE"
"4","1","4","4","FALSE"
"5","2","5","1","TRUE"
"6","2","6","2","FALSE"
"7","2","7","3","FALSE"
"8","3","8","1","TRUE"
"9","3","9","2","FALSE"
"10","3","10","3","FALSE"
"11","3","11","4","FALSE"
"12","4","12","1","TRUE"
"13","4","13","2","FALSE"
"14","5","14","1","TRUE"
"15","5","15","2","FALSE"
"16","5","16","3","FALSE"
"17","6","17","1","TRUE"
"18","6","18","2","FALSE"
"19","7","19","1","TRUE"
"20","7","20","2","FALSE"
"21","7","2","3","FALSE"
"22","8","21","1","TRUE"
"23","8","22","2","FALSE"
"24","8","23","3","FALSE"
"25","8","24","4","FALSE"
"26","8","25","5","FALSE"
"27","9","26","1","TRUE"
"28","9","27","2","FALSE"
"29","10","28","1","TRUE"
"30","10","27","2","FALSE"
"31","10","29","3","FALSE"
"32","11","30","1","TRUE"
"33","11","27","2","FALSE"
"34","12","31","1","TRUE"
"35","12","32","2","FALSE"
"36","12","33","3","FALSE"
"37","12","34","4","FALSE"
"38","12","35","5","FALSE"
"39","12","36","6","FALSE"
"40","13","31","1","TRUE"
"41","13","32","2","FALSE"
"42","13","33","3","FALSE"
"43","13","35","4","FALSE"
"44","14","37","1","TRUE"
"45","14","38","2","FALSE"
"46","14","39","3","FALSE"
"47","15","40","1","TRUE"
"48","15","41","2","FALSE"
"49","16","42","1","TRUE"
"50","16","43","2","FALSE"
"51","16","44","3","FALSE"
"52","17","45","1","TRUE"
"53","17","27","2","FALSE"
"54","17","46","3","FALSE"
"55","18","47","1","TRUE"
"56","18","48","2","FALSE"
"57","19","49","1","TRUE"
"58","19","50","2","FALSE"
"59","19","51","3","FALSE"
"60","19","52","4","FALSE"
"61","20","53","1","TRUE"
"62","20","54","2","FALSE"
"63","20","55","3","FALSE"
"64","21","4","1","TRUE"
"65","21","2","2","FALSE"
"66","21","56","3","FALSE"
"67","22","57","1","TRUE"
"68","22","58","2","FALSE"
"69","22","59","3","FALSE"
"70","23","56","1","TRUE"
"71","23","60","2","FALSE"
"72","23","2","3","FALSE"
"73","24","61","1","TRUE"
"74","24","62","2","FALSE"
