"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","Classification of the water volume of dams using heterogeneous remote sensing images through a deep convolutional neural network","Deep Convolutional Neural Networks (DCNN) have played an important role in several application domains and also in remote sensing image classification and object detection. In this article, we extend a previously proposed model, used to classify forest areas as preserved or non-preserved, in order to classify the water volume of dams in the state of Sao Paulo, Brazil, using remote sensing images. Our revised DCNN addresses a multi-class classification problem while our previous one was devised for binary classification. Moreover, our model relies on heterogeneous images, considering different sensors and also different spatial resolutions regarding the data sets. Results show that the overall accuracy of our model was 85.56% considering images from the Atibainha and Jaguari dams of the Cantareira water supply system to compose the testing set, demonstrating the feasibility of our approach to these types of applications. This is an indication of the good generalization capabilities of our model.","","full","english","22"
"12","Shalstab and TRIGRS: comparison of two models for the identification of landslide-prone areas","Landslides are natural phenomena occurring worldwide. In Brazil, such events are recurrent and usually preceded and triggered by heavy rainfall. When occurring in urban areas, these events became a disaster, due to economic damage, social impacts, and fatalities. The identification and monitoring of the landslide-prone areas are extremely important, aiming to predict and prevent landslides disasters. Mathematical models have been proving to be an excellent tool in landslide risk preventive measures. Therefore, the objective of this study is to compare and analyze the performance of two different physically-based models: Shalstab and TRIGRS for the identification of landslide-prone areas.","","full","english","22"
"13","Detection of spikes in single-beam bathymetry data","The process of detecting spurious depth (spikes) in bathymetric single beam data can be extensive depending on the quantity of data acquired on survey, because it is mostly executed manually during the processing phase. Another matter to be considered is the subjectivity of the process, because the surveyor must visually analyze the echogram of each probing line and decide, based on his experience, which data could be a possible spike. Therefore, this project intends to demonstrate a methodology for automation of the detection process and elimination of spikes, based on splinesinterpolators, applied on bathymetric single beam data. RESUMO: O processo de detec��o de profundidades esp�rias (spikes) em dados batim�tricos monofeixe, pode ser demorado dependendo do volume de dados adquiridos no levantamento, pois �, na maioria dos pacotes de processamento, executado de forma manual. Outra quest�o a ser considerada � a subjetividade do processo, pois o hidr�grafo deve analisar visualmente o ecograma de cada linha de sondagem e decidir, baseado em sua experi�ncia, qual dado configura um poss�vel spike. Assim, este trabalho objetiva demonstrar uma metodologia para a automatiza��o do processo de detec��o e elimina��o de spikes, baseada em interpoladores splines, aplicada sobre dados de batimetria monofeixe.","","full","english","22"
"14","Lightning-induced wildfire in Serra do Cip� National Park","Analysis was performed to search all CG lightning most likely to cause wildfires up to 72 h before the fire and within 1.5 km of ignition point detected from each active fire in remote sensing data. The results address some scientific aspects of lightning and wildfires and the connections between the two. The electrical characteristics of the lightning candidates showed negative polarity and peak current below 15 kA. The holdover time between lightning and fire detection was less than 10 h while the spatial distance between lightning candidates and active fires was less than 1 km. This approach provides a useful tool to support the local fire managers in decision-making regarding fire management and identifying the ignition sources of wildfires in protected areas.","","full","english","22"
"15","Evaluating a self-organizing map approach to cluster a Brazilian agricultural diversity spatial panel data","Brazil has a substantial diversity of agricultural activities that pose challenges to developing public policies for the sector. Characterizing the evolution of this diversity in time and space is of paramount importance both for agribusiness and for small producers. Based on annual estimates of agricultural production, it is possible to group Brazilian municipalities according to their trajectory over the years. In this work, these estimates were used to calculate the annual agricultural diversity per municipality-category, and cluster them according to the proposed method based on the Self-Organizing Map that is usually more suitable for large datasets with non-convex structure. Results showed that the proposed method is suitable for the Brazilian agricultural spatial panel data and presented better results when compared with the k-means and Genelarized Linear Mixture Model method.","","full","english","22"
"16","Characterization of center pivot irrigation systems in the Irec�-Bahia agricultural region based on random forest classification","This study purposes identify the changes in center pivot irrigation systems areas using MODIS time series as well as identify the possible abandoned areas or cycle numbers decrease between 2014 and 2020. For this, were used MODIS time series and extraction of basics metrics from NDVI and EVI indexes and polar features. Using the extracted data, was performed a Random Forest classification. The results indicate the predominance of only one agricultural cycle in the center pivots, although some cases of two agricultural cycles were identified. The abandoned center pivots vary according to year and are related to the water availability per cycle.","","full","english","22"
"17","Description of land cover and susceptibility to fire in forest areas using spatial metrics","The environmental issues, like burn events and deforestation, have been growing in Brazilian Amazonia mainly as a result of the expansion of agricultural activities and land grabbing. In this sense, Remote Sensing appears as an important tool for the study of these events. With this in view, this study aims to describe the land cover and map the susceptibility to fire of Sao F�elix do Xingu - PA using spatial metrics in the region.","","full","english","22"
"18","A method for generating and sharing 3D sanitation datasets in the context of three-dimensional SDIs: a case study for Vitoria (ES)","The three-dimensional representation of reality in geographic databases and its availability to users presents a promising way to support the management of increasingly complex urban environments. These spaces include more and more aerial and underground structures, but such data for municipalities, utilities and citizens are still very limited in Brazil. This research aims to develop a methodology for creating a three-dimensional sanitation model from two-dimensional projects for use in municipal data infrastructures (SDIs), using open source resources and a sample of data from the municipality of Vit�ria, Brazil. This work results in a low-cost model framework and a discussion about present limits for implementing 3D SDIs.","","full","english","22"
"19","Estrutura urbana na Amaz�nia paraense a partir de tr�s fontes de dados espaciais","At the interface between concept and measurement of the contemporary urban phenomenon, the study presents an analysis of the spatial configurations of the urban structure in the Amazon using data from Terraclass Project, Mapbiomas Project and the IBGE Statistical Grid for the state of Par�, 2010. For the Principal Component Analysis we use seven metrics based on Landscape Ecology. Biplots graphs present how variables are correlated between them and how they vary across sources. The results indicate that urbanization tends to influence the extent and the number of urban patches, as well as modify the circular feature, the roughness of the perimeter and the perimeter/area ratio. RESUMO: Na interface entre conceito e mensura��o do fen�meno urbano contempor�neo, o estudo analisa as configura��es espaciais da estrutura urbana na Amaz�nia a partir de dados do Projeto Terraclass, Projeto Mapbiomas e a Grade de Estat�stica (IBGE) para os munic�pios do Par�, 2010. A an�lise multivariada de componentes principais foi realizada usando sete m�tricas elaboradas com base na ecologia de paisagem. Os gr�ficos biplots mostram como as vari�veis se correlacionam entre elas e como variam entre as fontes. Os resultados indicam que a urbaniza��o tende a influenciar na extens�o e no n�mero de manchas urbanas, bem como modificar a fei��o circular, a rugosidade do per�metro e a raz�o per�metro/�rea.","","short","portuguese","22"
"20","�Do Pasto ao Prato�: a citizen science initiative to (m)app the supply chain of animal products within Brazil","Livestock farming in Brazil is linked to negative social and environmental impacts, including deforestation, fires, food safety problems, and forced labor. One reason why these issues persist is a lack of transparency. The origin and impact of products is hidden from consumers. To tackle this transparency gap, we present the do Pasto ao Prato app. Launched in August 2021, the app links sanitary inspection labels on beef products with detailed supply chain and geographic data to reveal the origin and risks associated with each product. By recording the shops location, users of the app contribute to a participatory initiative to improve transparency in meat supply chains.","","short","english","22"
"21","Compara��o da componente vertical GNSS determinada pelas solu��es do SIRGAS e do NGL para prop�sitos de an�lise da varia��o do n�vel do mar em Imbituba-SC","The improvement of the Global Navigation Satellite System (GNSS) positioning allowed to observe the Earth's geophysical processes such as, the vertical crustal movements. These movements disturb the vertical component of the tide gauge position and, consequently, contaminate sea level observations. The present work analyzed the trends of vertical crustal movements in the Brazilian Vertical Datum in Imbituba-SC through the Geodetic Reference System for the Americas (SIRGAS) and the Nevada Geodetic Laboratory (NGL) solutions with the purpose of correcting the tide gauge data in Imbituba-SC. The results indicated a trend of subsidence of the crust and mean sea level rise. RESUMO: O aperfei�oamento do posicionamento Global Navigation Satellite System (GNSS) permitiu observar processos geof�sicos da Terra como o movimento vertical da crosta. Esses movimentos perturbam a componente vertical da posi��o dos mar�grafos e, consequentemente, contaminam as observa��es do n�vel do mar. O presente trabalho analisou as tend�ncias de movimentos verticais da crosta no Datum Vertical Brasileiro de Imbituba-SC atrav�s das solu��es do Sistema de Referencia Geod�sico para as Am�ricas (SIRGAS) e do Nevada Geodetic Laboratory (NGL) com o prop�sito de corrigir os dados maregr�ficos em Imbituba-SC. Os resultados indicaram uma tend�ncia de subsid�ncia da crosta e eleva��o do n�vel m�dio do mar.","","short","portuguese","22"
"22","An�lise da concord�ncia entre dados de degrada��o florestal DETER e JRC-TMF no munic�pio de S�o F�lix do Xingu � PA","The characterization of forest degradation is a challenge, mainly due to the highly dynamic spatio-temporal patterns. In this context, this study aims to assess the forest degradation coherence between DETER and JRCTMF data in S�o F�lix do Xingu (PA), Brazil, from 2017 to 2020. We applied a cellular approach to calculate context metrics, used to analyze the agreement from both datasets. The results showed that the two datasets differ in the quantity and the coverage areas of degradation. The JRC-TMF data had covered a larger extent, whereas the DETER data, on average, detected more degraded area (km2) by cell. RESUMO: A caracteriza��o da degrada��o florestal � um desafio, principalmente, pelos padr�es espa�o-temporais altamente din�micos. Nesse contexto o presente estudo analisa a concord�ncia entre dados de degrada��o florestal DETER e JRC-TMF no munic�pio de S�o F�lix do Xingu (PA) ao longo de quatro anos (2017-2020). A abordagem por c�lulas foi aplicada e foram calculadas m�tricas de contexto para analisar a concord�ncia entre os dados. Foi constatado que os dois conjuntos de dados diferem em quantidade e abrang�ncia das �reas de degrada��o florestal. Os dados JRC-TMF demostraram maior abrang�ncia, j� os dados DETER, em m�dia, demostraram maior �rea (km�) de degrada��o florestal por c�lula.","","short","portuguese","22"
"23","IBGE Statistical Grid in Compact Representation","This article describes the development of the IBGE Statistical Grid in Compact Representation, an alternative structure to the original grid that aims to improve its use in databases and enable new applications. It was implemented in the PostgreSQL+PostGIS environment, and its main advantages are direct indexing by cell geocode and reduction of disk occupancy, both during operation and during package distribution. A library of functions was made available along with the distribution, solving the encoding/decoding of cell geocodes through simple snap to grid. Future work includes developing a similar grid with Geohash-like indexing, making geocodes shorter and hierarchical.","","short","english","22"
"24","Automated cloud coverage analysis with Brazil Data Cube","This paper approaches the topic of Data Cubes applied to the management and monitoring of the brazilian land surface. It presents the results of an instrumental work that aimed at developing a tool in Python language, capable of processing raster and vector data from cloud masks of the Brazil Data Cube STAC catalog, with the purpose of generating statistical assessments of the cloud coverage of a given place in a given period of time. The program was developed in the Jupyter Notebook environment, and hence, it is an opensource software development.","","short","english","22"
"25","An�lise das condi��es ambientais na Serra do Cip� como ferramenta para o combate aos inc�ndios florestais","This work analyzed data of precipitation, days without rain, fires, fire risk, temperature, relative humidity, speed and direction of the wind in the Serra do Cip� region. The analyzes allowed us to understand the monthly and daily pattern of environmental conditions in the study area. The months of June, July and August are the driest period of the year and with the greatest risk of fire. On the other hand, the frequency of days with conditions of relative humidity, temperature, wind speed and precipitation favorable to fire is rare. Therefore, this characterization made it possible to identify times of the year and critical points of important meteorological parameters for the prevention and combat of fires in Serra do Cip�. RESUMO: Este trabalho analisou dados de precipita��o, dias sem chuva, focos de queimadas, risco de fogo, temperatura, umidade relativa do ar, velocidade e dire��o do vento na regi�o da Serra do Cip�. As an�lises permitiram compreender o padr�o mensal e di�rio das condi��es ambientais na �rea de estudo. Os meses de junho, julho e agosto comp�e a �poca do ano mais seca e com maiores risco de fogo. Por outro lado, � rara a frequ�ncia de dias com condi��es de umidade relativa, temperatura, velocidade do vento e precipita��o favor�vel ao fogo. Portanto, esta caracteriza��o possibilitou identificar �pocas do ano e pontos cr�ticos de par�metros meteorol�gicos importantes para a preven��o e combate de inc�ndios na Serra do Cip�.","","short","portuguese","22"
"26","Utilizando o padr�o SpatioTemporal Asset Catalog para visualiza��o de dados","The Brazil Data Cube project (BDC) is an initiative aiming at the production of the multidimensional data cube, analysis-ready data, through images obtained by satellites. In addition to data products, the BDC also has systems created to facilitate access to its data collection. Among the services offered, the SpatioTemporal Asset Catalog (STAC) stands out, focused on cataloging image metadata from sensors. In this sense, this work produced data visualization features from the STAC.py library. For viewing the BDC collections, a new class was created to render information in HTML format. They were used the Matplotlib, Earthpy, and Holoviews libraries, both for visualization of metadata sumarizations, as well as for visualization of images and histograms. RESUMO: O projeto Brazil Data Cube (BDC) � uma iniciativa de produ��o de cubos de dados multidimensionais, prontos para an�lise, a partir de imagens de sat�lites. Al�m dos produtos de dados, o BDC tamb�m tem criado sistemas para facilitar o acesso ao seu acervo de dados. Dentre os servi�os oferecidos, destaca-se o SpatioTemporal Asset Catalog (STAC), focado na cataloga��o de metadados de imagens provenientes dos sensores. Neste sentido, este trabalho produziu funcionalidades de visualiza��o dos dados a partir da biblioteca STAC.py. Para visualiza��o das cole��es do BDC, foi criada uma nova classe para renderizar as informa��es em formato HTML. Foram utilizadas as bibliotecas Matplotlib, Earthpy e Holoviews, tanto para visualiza��o de sumariza��es dos metadados, quanto para visualiza��o das imagens e histogramas.","","short","portuguese","22"
"27","Gerenciamento de dados geogr�ficos no Projeto Brumadinho UFMG","The Brumadinho UFMG Platform was designed for the management and dissemination of data and metadata concerning the lawsuits related to the collapse of the tailings dam at the C�rrego do Feij�o mine, in Brumadinho- MG. The objective is to establish a neutral and public environment to organize and provide unrestricted access to all data from legal proceedings, considered a public asset by the Court, to researchers and to the society in general. This work presents the architecture developed to maintain the Platform with high availability, usability and meeting the requirements of public information access, with an emphasis on data management aspects through a spatial data infrastructure. RESUMO: A Plataforma Brumadinho UFMG foi projetada para o gerenciamento e dissemina��o de dados e metadados relacionados aos processos judiciais referentes ao rompimento da barragem de rejeitos da Mina C�rrego do Feij�o, em Brumadinho-MG. Busca-se a constitui��o de um ambiente id�neo e p�blico para organiza��o e acesso irrestrito a todos os dados dos processos judiciais, considerados bem p�blico pelo Ju�zo, a pesquisadores e � sociedade em geral. Este trabalho apresenta a arquitetura desenvolvida para manter a Plataforma com alta disponibilidade, usabilidade e atendendo �s especificidades do acesso � informa��o p�blica, com �nfase nos aspectos de gerenciamento de dados por meio de uma infraestrutura de dados espaciais.","","short","portuguese","22"
"28","Occurrence of marine heatwaves along the northeastern brazilian coast during 2002-2020","Marine Heatwaves (MHWs) are defined as high-impact events in which the Sea Surface Temperature (SST) stays anomalously high during at least five consecutive days. This events are directly related to mass mortality of organisms, loss of benthic habitat and changes on the biological, economic and political structure. Here we proposed to identify the occurrence of MHWs along the Northeastern Brazilian coast, during 2002-2020. We used MODISAqua/ L3SMI products for retrieving the SST, then applied spatial reductions to obtain the temporal series for three major polygons created along the coastline. Time series analysis was carried in order to remove seasonality effects and to identify consecutive extreme events above 98th percentile. The obtained results indicated the presence of eight MHWs between the years 2009, 2010, 2019 and 2020. Ultimately, all these occurrences were classified as strong, severe or extreme events. RESUMO: As Ondas de Calor Marinhas (OCMs) sao definidas como eventos de alto impacto no qual a Temperatura da Superf�ıcie do Mar (TSM) permanece anomalamente alta durante pelo menos cinco dias consecutivos. Esses eventos estao diretamente relacionados `a mortalidade em massa desses organismos, perda de habitats bentonicos e mudanc�as nas estruturas biol�ogica, economica e pol�ıtica. O presente trabalho apresenta a identificac� ao da ocorrencia de OCMs ao longo da costa nordestina do Brasil durante os anos de 2002-2020. Foram extra�ıdas as TSM dos produtos do sensor MODIS-Aqua/L3SMI, aplicando uma reduc� ao espacial para obter as s�eries temporais dos tres principais pol�ıgonos criados ao longo da costa. As s�eries temporais foram analisadas para remover os efeitos da sazonalidade e para identificar eventos extremos acima do percentil 98. Os resultados obtidos indicaram a presenc�a de 8 OCMs nos anos de 2009, 2010, 2019 e 2020. Por fim, todas as ocorrencias foram classificadas como eventos fortes, severos ou extremos.","","short","english","22"
"29","A meta-classifier approach for outlier identification in geodetic networks","Geodetic networks provide the positional basis for geospatial data collection. Outlier identification is a routinely task in quality control of geodetic networks. In this work, we proposed a meta-classifier approach for outlier identification in a leveling network. Based on Monte Carlo methods, we created a database combining results and features originally from both Iterative Data Snooping and Minimum L1-norm, usual methods of outlier identification in geodetic networks. Promising results pointed a higher accuracy of our Multilayer Perceptron-based meta-classifier in relation to them. In addition to many relevant points raised for future work, these results highlight the potential of this research and justify its continuity.","","short","english","22"
