id_pessoa,nome,instituicao
95,Paulo W. Pinto da Cunha,Instituto Nacional de Pesquisas Espaciais (INPE)
96,Thais de Medeiros,Instituto Nacional de Pesquisas Espaciais (INPE)
97,Bruno dos Santos,Instituto Nacional de Pesquisas Espaciais (INPE)
98,Gilberto Eidi Teramoto Oliveira,Instituto Nacional de Pesquisas Espaciais (INPE)
99,Ingrid L. Santana,Universidade Federal de Minas Gerais (UFMG)
100,Michele Brito Pinheiro,Universidade Federal de Minas Gerais (UFMG)
101,Luci A. Nicolau,Universidade Federal de Minas Gerais (UFMG)
102,Gabriel Lucas Xavier da Silva,Instituto Nacional de Pesquisas Espaciais (INPE)
103,Lorena de Moura Joia Gomes,Instituto Nacional de Pesquisas Espaciais (INPE)
104,Milton Kampel,Instituto Nacional de Pesquisas Espaciais (INPE)
105,Douglas Francisco Marcolino Gherardi,Instituto Nacional de Pesquisas Espaciais (INPE)
106,Stefano S. Suraci,Instituto Militar de Engenharia (IME)
107,Ronaldo R. Goldschmidt,Instituto Militar de Engenharia (IME)
108,Leonardo C. Oliveira,Instituto Militar de Engenharia (IME)
109,Ivandro Klein,Universidade Federal do Paraná (UFPR)
110,Lubia Vinhas,Instituto Nacional de Pesquisas Espaciais (INPE)
111,Alan J. Salomão Graça,Universidade Estadual do Rio de Janeiro (UERJ)
112,Alber Sànchez,INPE
113,Alessandra Palmeiro,UFRJ
114,Ana Clara Moura,UFMG
115,Angelica di Maio,UFF
116,A. Miguel Monteiro,INPE
117,Camilo Rennó,INPE
118,Carolina Pinho,UFABC
119,Carla Macario,EMBRAPA
120,Carlos Felgueiras,INPE
121,Celso Silva Junior,INPE
122,Claudia Krueger,UFPR
123,Claudia Slutter,UFRS
124,Claudio Barbosa,UFCG
125,Claudio Campelo,UFCG
126,Claudio Baptista,UFCG
127,Clodoveu Davis-Jr,UFMG
128,Cristina Ciferri,ICMC/USP
129,Dalton Valeriano,INPE
130,Daniel Vila,INPE
131,Flavia Feitosa,UFABC
132,Gabriela Miyoshi,UNESP
133,Giovanni Comarela,UFES
134,Haron Xaud,EMBRAPA
135,Hugo Bendini,INPE
136,Jorge Campos,UNIFACS
137,Jose Quintanilha,USP
138,Julio Esquerdo,EMBRAPA
139,Julio Dalge,INPE
140,Karine Ferreira,INPE
141,Leonardo Santos,CEMADEN
142,Leonardo Bins,INPE
143,Liana Anderson,CEMADEN
144,Lino Carvalho,UFRJ
145,Lorena Santos,INPE
146,Michel Chaves,INPE
147,Michelle Picoli,U. C. Louvainç Belgiun
148,M. Isabel Escada,INPE
149,Manoel Sousa Junior,UFSM
150,Marcos Adami,INPE
151,Marconi Perreira,UFSJ
152,Paula Debiasi,UFRJ
153,Rafael Santos,INPE
154,Raul Feitosa,PUC-Rio
155,Regina Rodrigues,UFSC
156,Renato Fileto,UFSC
157,Ricardo D. Silva,INPE
158,Ronald Souza,INPE
159,Rossano Ramos,IBAMA
160,Silvana Amaral,INPE
161,Silvana Camboim,UFPR
162,Sergio Faria,UFMG
163,Sergio Rosim,INPE
164,Sonaira Silva,UFAC
165,Thales Köorting,INPE
166,Tatiana Kuplich,INPE
167,Tiago Carneiro,UFOP
168,Vivian Fernandes,UFBA
