"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","Pauliceia 2.0: a computational platform for collaborative historical research","Digital humanities research promotes the intersection between digital technologies and humanities, emphasizing free knowledge sharing and collabo- rative work. Based on the digital humanities features, this paper presents the ar- chitecture of a computational platform for collaborative historical research that is being designed and developed in an ongoing project called Pauliceia 2.0. This platform uses volunteered geographical information (VGI) and crowdsourcing concepts to produce historical geographic data and to allow historians to share historical data sets resulting from their researches.","","Full papers","portuguese","18"
"12","Um ambiente para an�lise explorat�ria de grandes volumes de dados geoespaciais: explorando risco de fogo e focos de queimadas","This paper presents an environment for exploratory analysis of large volumes of geospatial data. We have employed innovative technologies that support the storage, access, and exploratory analysis of geographic data as multidimensional raster and vector representation. In addition, the environment architecture is structured so that other phases of the research cycle can be carried out by reusing part of the established infrastructure. A preliminary analysis with meteorological data and vegetation fires was conducted in this environment to show its viability. We show also the results of the analysis indicating a vari- ation in the fire risk values associated with the vegetation fires when segregated by biome, region or climatic season.","","Short papers","portuguese","18"
"13","GIS4Graph: a tool for analyzing (geo)graphs applied to study efficiency in a street network","Geographic networks are everywhere, as rivers, power grids and street networks. Computational and mathematical tools for traditional analysis of graphs and recent studies on complex networks have been incorporating the geographic component. This article presents a general tool, in development process, for visualizing geographic networks: the GIS4Graph tool. An application is presented in the analysis of efficiency in a street network, based on the straightness centrality index. The case study is done using the OpenStreetMap data from the city of Lorena/SP. The results are showed visually in a map or graph, highlighting the main streets that contribute to the citys efficiency in terms of straight displacement.","","Short papers","portuguese","18"
"14","How reliable is the traffic information gathered from web map services?","There are many applications out there monitoring the traffic flow to gain insights and discover relationships about vehicles dynamics. The implementation of traffic monitoring systems, however, requires a considerable amount of investment in equipment and qualified personnel to simply get data. Investments are even greater when it is necessary to process and analyze the data and produce information that supports operational measures, public policies, and investments in infrastructure. Aiming at facilitating and reducing the cost of collecting information about traffic flows, this paper presents a methodology to monitor any area of the road network based on information gathered from free internet services. An experiment was conducted to evaluate the quality of the data obtained through Web mapping services when compared with data obtained from active radars installed along the route. Experimental results show that there are small discrepancies and low latency between these data and that the information about the traffic gathered from web mapping services can be considered as a data source for any application that does not demand high levels of accuracy.","","Full papers","portuguese","18"
"15","Geographic information extraction using natural language processing in Wikipedia texts","Geographic information extracted from texts is a valuable source of location data about documents, which can be used to improve information re- trieval and document indexing. Linked Data and digital gazetteers provide a large amount of data that can support the recognition of places mentioned in text. Natural Language Processing techniques, which have evolved significantly over the last years, offer tools and resources to perform named entity recog- nition (NER), more specifically directed towards identifying place names and relationships between places and other entities. In this work, we demonstrate the use of NER from texts, as a way to detect relationships between places that can be used to enrich an ontological gazetteer. We use a collection of Wikipedia articles as a test dataset to demonstrate the validity of this idea. Results indicate that a significant volume of place/non-place and place-place relationships can be detected using the proposed techniques.","","Short papers","portuguese","18"
"16","Spectral normalization between Landsat-8/OLI, Landsat- 7/ETM+ and CBERS-4/MUX bands through linear regression and spectral unmixing","Monitoring changes on Earth's surface is a difficult task commonly performed using multi-spectral remote sensing. The increasing availability of remote sensing platforms providing data makes multi-source approaches promising, since it can increase temporal revisit rate. However, Digital image processing techniques are needed to integrate the data, since sensors can be quite different in terms of acquisition characteristics. This work addresses the spectral normalizing of three medium spatial resolution sensors: Landsat- 8/OLI, Landsat-7/ETM+ and CBERS-4/MUX, through linear regression and linear mixture model approaches. The results showed slight better results when using the linear regression approach.","","Full papers","portuguese","18"
"17","OpenStreetMap: quality assessment of Brazil�s collaborative geographic data over ten years","OpenStreetMap is a collaborative mapping tool in which users actively include, transform and exclude geographic data. Consequently, the quality and consistency of the information made available in the tool is of constant concern. To address this issue, this work performs an analysis of some of the quality parameters within OpenStreetMap, with the data referring to the region corresponding to Brazil, over a ten year period, as a source. Analyzing the parameters of Completeness, Logical Consistency and Temporal Accuracy, some basic characteristics of this type of tool can be observed, such as heterogeneity, since mapping does not occur uniformly.","","Short papers","portuguese","18"
"18","A system embedded in small unmanned aerial vehicle for vigor analysis of vegetation","This work presents a system embedded in a fixed-wing unmanned aerial vehicle that analyzes images and recognizes deformities in plantations in real time, saving their respective geographical location. With this system, a second flight of a lower altitude may be executed over specific points selected on the first flight, obtained a more approximated view, or even applying some fertilizer. A sugar cane plantation in the Northeast of Brazil was used as a case study. As validation, the general architecture of the system is presented, including layout of the electronics, image capture system and computational application developed for vigor analysis of the plants.","","Full papers","portuguese","18"
"19","Optimization of new pick-up and drop-off points for public transportation","The expansion of cities, together with the advance of technological resources, has motivated the study of improvements for metropolitan dynamics. Among these improvements are those aiming to facilitate and to speed up the populations routine activities. This work proposes and compares two methods to optimize the location of new pick-up and drop-off points in order to avoid long walks to get to a bus stop. Real datasets of the road network and bus stops in the city of Belo Horizonte were used. Results indicate the effort required by the citys transit system to provide transit pick-up and drop-off points in a reasonable quantity and location, in order to improve the quality of the service rendered to the population.","","Full papers","portuguese","18"
"20","A method to build cloud free Images from CBERS-4 AWFI sensor using median filtering","Cloud free images are useful for applications where the user is more interested in the visual identification of variability of a phenomenon than in the actual values. The presence of clouds and their shadows hinder the visual interpretation in these applications. Median values in data sets are a better representation of the true value than the average when the data set is contaminated with unusual high or low values. Since clouds and their shadows are these unusual values, the median value of a pixel from images gathered in different conditions could provide true representation of the pixel value. To test this hypothesis, images from CBERS-4 AWFI sensor covering an area of 70 Km by 60 km around Brasília in Brazil and acquired from 2017/July/20th to 2017/August/24th were processed using data sets with 3, 5 and 6 images. The results indicate that the smaller set is enough to build a cloud free image where a pixel has at least 2 cloud free data. In more general cases, 6 images are enough to build a cloud free data.","","Full papers","portuguese","18"
"21","TerraClass x MapBiomas: comparative assessment of legend and mapping agreement analysis","In this work, we evaluated the agreement between land cover maps generated by TerraClass and MapBiomas projects for Pará state and, more specifically: (1) describe the legends based on an international classification system, (2) analyze the differences among classes and (3) test PostGIS Raster from PostgreSQL database to work with classification products. The classifications were compared pixel by pixel and the evaluation was performed based on confusion matrices. The agreement between them was 84.40%. The different methodologies adopted by the two projects generate significant disagreements in class identification, so using both maps together as complementary is not recommended for land use and cover change analyzes.","","Short papers","portuguese","18"
"22","A statistical method for detecting move, stop, and noise episodes in trajectories","Detecting stops is an important task in trajectory analysis. Stops can reveal interesting aspects of a moving object behavior such as its daily routine, bottlenecks in traffic jams, or visiting times of touristic places. In order to record those traces, trajectories must be sampled and, in some cases, post-processed. This process from collecting raw data to storing them may vary according to the devices and applications that collect the data. Another important charac- teristic in many trajectories is the presence of noisy segments, a fact is often ignored by most stop detection methods. In this work, we present a method that exploits gaps in time and space to identify episodes of movement, stop, and pe- riods where some classification is inconclusive, which we define as noise. In addition, our method does not rely on contextual information as opposed to some current methods, which makes our proposal also suitable for trajectories recorded in free space.","","Full papers","portuguese","18"
"23","Dinamica fluvial do rio Amazonas entre Manaus e Itacoatiara com o uso de imagens de satelite","The Amazon river is subject to major geomorphological changes between the hydrologic periods of flood and dry. Such changes can be mapped and detected by remote sensing techniques. In this context, this research had as objective to evaluate the dynamics of this great fluvial system, in the stretch between the cities of Manaus and Itacoatiara, in the period of 20 years. The results showed the predominance of erosive processes in relation to the depositional ones. However, this river presents few changes in its morphology, in relation to the geoforms of islands and sand bars along the studied section, demonstrating the high fluvial stability of this river.","","Short papers","portuguese","18"
"24","Deteccao e delimitacao automatica de corpos hidricos em imagens Sentinel-2: uma proposta de integracao do algoritmo Fmask aos indices espectrais NDWI e MNDWI","Precise delimitation of water bodies is essential for several studies including watershed analysis. Its detection is able through techniques, such as spectral water indices, NDWI and MNDWI, and Fmask algorithm. Considering that individually those approaches are not accurate in different environments, we aimed in this work to evaluate the integration of Fmask to the NDWI and MNDWI for automatic detection of water bodies in Sentinel-2 images. The results indicate that the combination of these methods allow to reduce omission errors in an automatic process of water bodies detection.","","Short papers","portuguese","18"
"25","Exploring the relationship between Landsat-8/OLI remote sensing reflectance and optically active components in the surface water at the UHE Maua/PR","The quality and quantity of water available for both economic growth and life sustainability is one of the major challenges for the sustainable development in the 21st century. This challenge requires research focused on the monitoring of time changes in water properties in several spatial scales. Satellite remote sensing has been applied as an alternative for providing information on optically active components, which act as indicators of water quality. Satellite remote sensing performance, however, varies from one aquatic system to another depending on several factors, such as size, depth, optical properties. This study, therefore, aims to explore the viability of applying remote sensing for monitoring the UHE Mauá reservoir, located in Paraná State. For that, an experiment was carried out to obtain water samples at 24 random samples distributed into the reservoir. Those samples were analyzed in laboratory and optically active components, namely, total suspended solids (TSS) and chlorophyll-a (Chl-a) concentration determined. Surface remote sensing reflectance provided by Landsat/OLI images almost concurrently to satellite overpass was computed for each sample in order to assess the best set of spectral bands and band combinations for estimating the concentrations of TSS and Chl-a. Results indicate that Chl-a was the optically active component spanning the widest range of variability in the Mauá reservoir and having the highest potential to be estimated using remote sensing OLI band 3 (green) explained more than 70 % in chlorophyll-a concentration.","","Full papers","portuguese","18"
"26","VisGL: an online tool for visualization of bivariate georeferenced data","This paper describes an online interactive thematic map for simul- taneously visualizing two scalar variables and which supports filtering, config- urable category classes, as well as panning and zooming in levels of detail. The user experience is improved by means of queries posed through manipulation tools that produce instant responses at screen. This is possible through the high rendering rates get by the system, that uses GPU programming to assemble and manipulate previously rasterized tiles with location information recorded in the color space of pixels. This procedure allows the implementation of interactive animated actions and spatial data decomposition.","","Full papers","portuguese","18"
"27","Correlacao entre o rendimento da soja e os dados de estiagem utilizando dados EVI/Modis na regiao centro do Estado do Rio Grande do Sul � BR","The EVI images from MODIS sensor show a good correlation with the green biomass content can be obtained values, indicating of the water stress in the plants. In the respect, this paper makes a proposal to relate soybeans yield and drought data, integrating satellite imagery with data from the annual monitoring of the soy production at local and municipal scale. In order to check if the variables soybean production and drought anomalies have a relationship, a Pearson correlation analysis was performed for the data, wich present a good correlation, with linear regression coefficients significant for the two areas under study.","","Short papers","portuguese","18"
"28","Remote sensing image information mining applied to burnt forest detection in the brazilian Amazon","Fire processes contribute to carbon dioxide emissions, main gas re- sponsible for the Greenhouse Effect. Considering the importance of fire pro- cesses management for the detection of burnt areas in the Brazilian Amazon, the Linear Spectral Mixture Model is one of the main methods available. Nonethe- less, some manual processes are required before its application, such as iden- tifying adequate images in databases. In this manner, we have developed an approach for Remote Sensing Image Information Mining (ReSIIM), which was tested for burnt areas studies. ReSIIM stores information about well-known tar- gets found in Remote Sensing imagery, such as cloud, cloud shadow, clear land, water, vegetation and bare soil.","","Full papers","portuguese","18"
"29","Simultaneous multi-source and multi-temporal land cover classification using a Compound Maximum Likelihood classifier","The most widely used change detection method is to classify remote sensing images independently for each date, and stack them to form a class sequence vector. However, impossible transitions within the sequences might occur and errors might be accumulated. To solve this, we propose a novel al- gorithm called Compound Maximum Likelihood (CML), based on the Maximum Likelihood classifier (ML). In CML information from all images is used jointly by considering the a priori probability of each class sequence. The algorithm was tested for Synthetic Aperture Radar and optical images classification in a study area in Para ́ state, within the Brazilian Amazon. CML presented either similar or very improved accuracy index values over ML land cover classifica- tions.","","Full papers","portuguese","18"
"30","Towards a query language for spatiotemporal data based on a formal algebra","The monitoring of land use and cover changes is essential for un- derstanding several environmental and socio-economic processes in the World. This monitoring requires novel software tools able to process big spatiotempo- ral data sets generated from Earth observation satellites efficiently. To generate land use and cover maps, researchers from different areas need high-level mech- anisms to easily handle these big data sets. Thus, this paper presents a query language for spatiotemporal data based on an algebraic formalism. By defining and implementing a temporal interval algebra, we can answer questions about land use and cover changes. For each location in study area, a time series is extracted of pre-processed and classified Earth observation data.","","Short papers","portuguese","18"
"31","Reproducible geospatial data science: exploratory data analysis using collaborative analysis environments","The answers to current our planets problems could be hidden in gi- gabytes of satellite imagery of the last 40 years, but scientists lack the means for processing such amount of data. To answer this challenge, we are build- ing a scientific platform for handling big Earth observation data. We organized decades of satellite images into data cubes in order to put together data and analysis. Our platform allows to scale-up analysis to larger areas and longer periods of time. However, we need to provide scientists with tools and mecha- nisms to test and refine their routines before interacting with the Big data hosted in our platform. We believe that web services along collaborative analysis environments fit the hypothesis-test pattern followed by researchers while writing scientific computer code. Web services enable us to embed our platforms data and algorithms into collaborative analysis environments such as Jupyter notebooks. To make our case, we prepared a Jupyter notebook where Earth observation scientists can interact with our platform through web services and the analytic capabilities of the programming language Python.","","Full papers","portuguese","18"
"32","Right to the city and removal processes in S�o Paulo: multidimensional indexes of access to culture and leisure","Considering the unequal distribution of urban equipment in Sao Paulo, the main goal is to analyze the possible impacts resulting from the planned removal processes in São Paulo regarding the access to public culture and leisure equipment by the affected population. Therefore the proposed plan is the creation of multidimensional indexes of access to culture and leisure. The index is the basis in which are analyzed the condition of the places of origin and destination of the removal processes that are in course or planned for the city of Sao Paulo. The analysis shows that the culture index decreases considerably while the leisure index slightly improves mainly   by   the   presence   of   the   Unified   Center   of   Education   (CEU).","","Short papers","portuguese","18"
"33","Learning spatial inequalities: a clustering approach","The rationality of transport as a distributive instrument of people and opportunities is recently discussed in transportation planning field. The measures of spatial inequalities could inform about transport provision and land use, featuring the opportunities to be accessed by specific groups. To meet the challenge of applying complementary methodological approaches to integrate information, this work aims at analysing spatial inequalities by using clustering analysis. Using such approach, it was possible to identify patterns of accessibility and income in São Paulo municipality through the years of 2000 and 2010. In 2010, a new group is formed in the inner-city border. In both years, there are distinguished conditions of accessibility on the city outskirts.","","Full papers","portuguese","18"
"34","Sensoriamento remoto como an�lise da expans�o urbana e a rela��o com �reas de Preserva��o Permanente na sede do munic�pio de Castanhal-PA","The purpose of this study is to identify the possible environmental implications caused by the irregular expansion of the urban spot in Permanent Preservation Areas of the Apeu, Castanhal and Igarape do Defunto streams. In this study, a 30-year time scale was considered, from 1987 to 2017. Satellite and radar images made available by INPE and USGS were used for the elaboration NDVI indices. In the delimitation of the APPs, the extraction of the drainage network obtained from the SRTM image was used according to hydrological modeling. RESUMO: O prop�sito deste estudo � identificar poss�veis implica��es ambientais ocasionadas pela expans�o irregular da mancha urbana em �reas de Preserva��o Permanente dos igarap�s Ape�, Castanhal e Igarap� do Defunto. Neste estudo, foi considerada uma escala temporal de 30 anos, no per�odo de 1987 a 2017. Foram utilizadas imagens de sat�lite e de radar disponibilizadas pelo INPE e USGS para a elabora��o de �ndices NDVI. Na delimita��o das APPs utilizou se a extra��o da rede de drenagem obtidas da imagem SRTM, segundo modelagem hidrol�gica.","","Short papers","portuguese","18"
"35","Geracao automatica de codigo fonte para restricoes de integridade topologicas utilizando o perfil UML GeoProfile","In the geographical database context, the UML profile called GeoProfile is used in the conceptual modeling of geographical data with well- defined metamodel topology constraints through the use of Object Constraint Language (OCL). This paper describes the process of automatic transformation of GeoProfile constructors and its spatial constraints along the different levels of the MDA architecture. The process was tested in the Enterprise Architect CASE tool. The proposal includes extending the OCLtoSQL plugin to automatically creates triggers that enforce the topology integrity constraints of geographical data in DBMS Oracle Spatial.","","Short papers","portuguese","18"
"36","Challenges for matching spatial data on economic activities from official and alternative sources","One of the most interesting challenges for urban geographic applica- tions is the integration of multiple heterogeneous data sources. Given current limitations in the access to official data, in spite of modern Open Governmen- tal Data policies, it is necessary to assess whether unofficial data sources can be used to replace official ones, or used along with them, in a complementary fashion. This work proposes a methodology for matching and comparing offi- cial governmental and alternative data on economic activities in an urban area. Applied to data from Belo Horizonte, Brazil, the proposed approach led to the accurate matching of up to 75% of Google Places entries to official munici- pal tax records in some categories. Results show that alternative data sources on businesses can be more accessible and dynamic than official datasets, espe- cially when such businesses benefit from the online exposure provided by freely accessible Web applications.","","Full papers","portuguese","18"
"37","Use of spatial visualization for pattern discovery in evapotranspiration estimation","In Water Resources area, data are obtained from various sources, such as measuring instruments and satellites. Often such data may contain patterns that are not easily identified, either because of the large volume of data sets or because the analysis requires the use of several data dimensions. In this way, this study proposes the application of machine learning resources and spatial visualization to identify patterns in the estimation of an important component of the hydrological cycle: the evapotranspiration. This work is expected to contribute to an approach to estimate evapotranspiration, using spatial resources for pattern identification and model generation.","","Full papers","portuguese","18"
