"id_autoria","id_artigo","id_pessoa","ordem_autoria","autor_correspondente"
"1","1","1","1","TRUE"
"2","1","2","2","FALSE"
"3","1","3","3","FALSE"
"4","1","4","4","FALSE"
"5","2","5","1","TRUE"
"6","2","6","2","FALSE"
"7","3","7","1","TRUE"
"8","3","8","2","FALSE"
"9","3","9","3","FALSE"
"10","3","10","4","FALSE"
"11","4","11","1","TRUE"
"12","4","12","2","FALSE"
"13","4","13","3","FALSE"
"14","4","14","4","FALSE"
"15","5","15","1","TRUE"
"16","5","16","2","FALSE"
"17","5","17","3","FALSE"
"18","5","18","4","FALSE"
"19","5","19","5","FALSE"
"20","6","20","1","TRUE"
"21","6","21","2","FALSE"
"22","7","22","1","TRUE"
"23","7","23","2","FALSE"
"24","7","24","3","FALSE"
"25","7","25","4","FALSE"
"26","8","26","1","TRUE"
"27","8","27","2","FALSE"
"28","8","28","3","FALSE"
"29","8","29","4","FALSE"
"30","8","30","5","FALSE"
"31","8","31","6","FALSE"
"32","9","32","1","TRUE"
"33","9","33","2","FALSE"
"34","9","34","3","FALSE"
"35","10","35","1","TRUE"
"36","10","36","2","FALSE"
"37","10","37","3","FALSE"
"38","10","38","4","FALSE"
"39","10","39","5","FALSE"
"40","11","40","1","TRUE"
"41","11","41","2","FALSE"
"42","11","42","3","FALSE"
"43","11","43","4","FALSE"
"44","11","44","5","FALSE"
"45","11","45","6","FALSE"
"46","11","46","7","FALSE"
"47","11","47","8","FALSE"
"48","11","48","9","FALSE"
"49","11","49","10","FALSE"
"50","11","50","11","FALSE"
"51","11","51","12","FALSE"
"52","11","52","13","FALSE"
"53","11","53","14","FALSE"
"54","11","54","15","FALSE"
"55","11","55","16","FALSE"
"56","11","56","17","FALSE"
"57","11","57","18","FALSE"
"58","11","58","19","FALSE"
"59","11","59","20","FALSE"
"60","11","60","21","FALSE"
"61","11","61","22","FALSE"
"62","11","62","23","FALSE"
"63","11","63","24","FALSE"
"64","11","64","25","FALSE"
"65","12","65","1","TRUE"
"66","12","66","2","FALSE"
"67","12","67","3","FALSE"
"68","12","68","4","FALSE"
"69","12","10","5","FALSE"
"70","12","9","6","FALSE"
"71","13","69","1","TRUE"
"72","13","70","2","FALSE"
"73","13","71","3","FALSE"
"74","13","72","4","FALSE"
"75","14","73","1","TRUE"
"76","14","74","2","FALSE"
"77","15","75","1","TRUE"
"78","15","76","2","FALSE"
"79","16","77","1","TRUE"
"80","16","78","2","FALSE"
"81","16","39","3","FALSE"
"82","16","79","4","FALSE"
"83","17","80","1","TRUE"
"84","17","13","2","FALSE"
"85","17","81","3","FALSE"
"86","17","82","4","FALSE"
"87","18","83","1","TRUE"
"88","18","84","2","FALSE"
"89","18","85","3","FALSE"
"90","18","86","4","FALSE"
"91","18","87","5","FALSE"
"92","19","88","1","TRUE"
"93","19","89","2","FALSE"
"94","19","90","3","FALSE"
"95","21","91","1","TRUE"
"96","21","39","2","FALSE"
"97","21","78","3","FALSE"
"98","21","43","4","FALSE"
"99","21","92","5","FALSE"
"100","21","93","6","FALSE"
"101","21","94","7","FALSE"
"102","22","95","1","TRUE"
"103","22","96","2","FALSE"
"104","22","97","3","FALSE"
"105","23","98","1","TRUE"
"106","23","99","2","FALSE"
"107","24","100","1","TRUE"
"108","24","101","2","FALSE"
"109","24","102","3","FALSE"
"110","24","39","4","FALSE"
"111","24","78","5","FALSE"
"112","25","103","1","TRUE"
"113","25","104","2","FALSE"
"114","25","105","3","FALSE"
"115","26","106","1","TRUE"
"116","26","107","2","FALSE"
"117","27","108","1","TRUE"
"118","27","109","2","FALSE"
"119","27","110","3","FALSE"
"120","28","111","1","TRUE"
"121","28","39","2","FALSE"
"122","29","112","1","TRUE"
"123","29","113","2","FALSE"
"124","29","94","3","FALSE"
"125","30","114","1","TRUE"
"126","30","115","2","FALSE"
"127","30","116","3","FALSE"
"128","30","93","4","FALSE"
"129","30","92","5","FALSE"
"130","31","117","1","TRUE"
"131","31","92","2","FALSE"
"132","31","116","3","FALSE"
"133","31","118","4","FALSE"
"134","31","119","5","FALSE"
"135","31","120","6","FALSE"
"136","31","121","7","FALSE"
"137","31","115","8","FALSE"
"138","32","122","1","TRUE"
"139","32","123","2","FALSE"
"140","32","124","3","FALSE"
"141","32","125","4","FALSE"
"142","32","126","5","FALSE"
"143","33","127","1","TRUE"
"144","33","128","2","FALSE"
"145","33","129","3","FALSE"
"146","34","130","1","TRUE"
"147","34","131","2","FALSE"
"148","34","132","3","FALSE"
"149","34","133","4","FALSE"
"150","34","134","5","FALSE"
"151","34","135","6","FALSE"
"152","34","136","7","FALSE"
"153","35","137","1","TRUE"
"154","35","138","2","FALSE"
"155","35","139","3","FALSE"
"156","35","140","4","FALSE"
"157","36","141","1","TRUE"
"158","36","142","2","FALSE"
"159","36","143","3","FALSE"
"160","37","144","1","TRUE"
"161","37","145","2","FALSE"
