"id_pessoa","nome","instituicao"
"1","Pedro Henrique Soares de Almeida","Universidade Estadual de Ponta Grossa (UEPG)"
"2","Joel Zubek da Rosa","Universidade Estadual de Ponta Grossa (UEPG)"
"3","Selma Regina Aranha Ribeiro","Universidade Estadual de Ponta Grossa (UEPG)"
"4","Luciano Jose Senger","Universidade Estadual de Ponta Grossa (UEPG)"
"5","Andre Fonseca Amancio","Universidade Federal de Ouro Preto (UFOP)"
"6","Tiago Garcia de Senna Carneiro","Universidade Federal de Ouro Preto (UFOP)"
"7","Ronaldo Nelis de Andrade","Instituto Nacional de Pesquisas Espaciais (INPE)"
"8","Olga Bittencourt","Instituto Nacional de Pesquisas Espaciais (INPE)"
"9","Fabiano Morelli","Instituto Nacional de Pesquisas Espaciais (INPE)"
"10","Rafael Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"11","Jo�o Bachiega Junior","Universidade de Bras–lia (UnB)"
"12","Marco Sousa Reis","Universidade de Bras–lia (UnB)"
"13","Maristela Holanda","Universidade de Bras–lia (UnB)"
"14","Aleteia P. F. Araujo","Universidade de Bras–lia (UnB)"
"15","Guilherme L. Barczyszyn","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"16","Nadia P. Kozievitch","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"17","Rodrigo Minetto","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"18","Ricardo D. da Silva","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"19","Juliana de Santi","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"20","Lucas O. Bayma","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"21","Marconi A. Pereira","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"22","Ricardo Ramos Cabette","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"23","Marconi Arruda Pereira","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"24","Tales Moreira Oliveira","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"25","Heraldo Nunes Pitanga","Universidade Federal de Vi–osa (UFV)"
"26","Wanderson S. Costa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"27","Leila M. G. Fonseca","Instituto Nacional de Pesquisas Espaciais (INPE)"
"28","Thales S. Korting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"29","Margareth G. Sim�es","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"30","Hugo N. Bendini","Instituto Nacional de Pesquisas Espaciais (INPE)"
"31","Ricardo Cartaxo M. Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"32","Igor G. M. Cruz","Universidade Federal de Campina Grande (UFCG)"
"33","Claudio E. C. Campelo","Universidade Federal de Campina Grande (UFCG)"
"34","Claudio de S. Baptista","Universidade Federal de Campina Grande (UFCG)"
"35","Carlos Alberto Felgueiras","Instituto Nacional de Pesquisas Espaciais (INPE)"
"36","Jussara de Oliveira Ortiz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"37","Eduardo Celso Gerbi Camargo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"38","La�rcio Massaru Namikawa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"39","Thales Sehn Korting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"40","Karine R. Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"41","Luis Ferla","Universidade Federal de S–o Paulo (UNIFESP)"
"42","Suzane G. Santos","UFPB"
"43","Gilberto R. Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"44","Nandamudi L. Vijaykumar","Instituto Nacional de Pesquisas Espaciais (INPE)"
"45","Carlos A. Noronha","Instituto Nacional de Pesquisas Espaciais (INPE)"
"46","Rodrigo M. Mariano","Instituto Nacional de Pesquisas Espaciais (INPE)"
"47","Yasmin Wassef","Instituto Nacional de Pesquisas Espaciais (INPE)"
"48","Denis Taveira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"49","Ivan B. Dardi","Instituto Nacional de Pesquisas Espaciais (INPE)"
"50","Gabriel Sansigolo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"51","Orlando Guarnieri","Universidade Federal de S–o Paulo (UNIFESP)"
"52","Daniela L. Musa","Universidade Federal de S–o Paulo (UNIFESP)"
"53","Thomas Rogers","Emory University"
"54","Jeffrey Lesser","Emory University"
"55","Michael Page","Emory University"
"56","Andrew G. Britt","Emory University"
"57","Fernando Atique","Universidade Federal de S–o Paulo (UNIFESP)"
"58","Janaina Y. Santos","Arquivo do Estado de Sao Paulo"
"59","Diego S. Morais","Arquivo do Estado de Sao Paulo"
"60","Cristiane R. Miyasaka","Universidade Federal de S–o Paulo (UNIFESP)"
"61","Cintia R. de Almeida","Universidade Federal de S–o Paulo (UNIFESP)"
"62","Luanna G. M. do Nascimento","Universidade Federal de S–o Paulo (UNIFESP)"
"63","Jaine A. Diniz","Universidade Federal de S–o Paulo (UNIFESP)"
"64","Monaliza C. dos Santos","Universidade Federal de S–o Paulo (UNIFESP)"
"65","Vitor Gomes","Instituto de Estudos Avan–ados (IEAv)"
"66","Gilberto Ribeiro de Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"67","Karine Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"68","Luciane Yumie Sato","Instituto Nacional de Pesquisas Espaciais (INPE)"
"69","Aurelienne A. S. Jorge","Instituto Nacional de Pesquisas Espaciais (INPE)"
"70","Marcio Rossato","Via Vale Sistemas"
"71","Roberta B. Bacelar","Faculdade Anhanguera"
"72","Leonardo B. L. Santos","Centro Nacional de Monitoramento e Alerta de Desastre Naturais (CEMADEN)"
"73","Alan M. de Lima","Universidade Salvador (UNIFACS)"
"74","Jorge Campos","Universidade do Estado da Bahia (UNEB)"
"75","Edson B. de Lima","Universidade Federal de Minas Gerais (UFMG)"
"76","Clodoveu Augusto Davis J�nior","Universidade Federal de Minas Gerais (UFMG)"
"77","Rennan F. B. Marujo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"78","Leila Maria Garcia Fonseca","Instituto Nacional de Pesquisas Espaciais (INPE)"
"79","Hugo do Nascimento Bendini","Instituto Nacional de Pesquisas Espaciais (INPE)"
"80","Gabriel Franklin Braz de Medeiros","Universidade de Bras–lia (UnB)"
"81","Aleteia Patricia Favacho de Araujo","Universidade de Bras–lia (UnB)"
"82","Marcio de Carvalho Victorino","Universidade de Bras–lia (UnB)"
"83","Joanacelle C. Melo","Universidade Federal da Para–ba (UFPB)"
"84","Renato G. Constantino","Universidade Federal da Para–ba (UFPB)"
"85","Suzane G. Santos","Universidade Federal da Para–ba (UFPB)"
"86","Tiago P. Nascimento","Universidade Federal da Para–ba (UFPB)"
"87","Alisson V. Brito","Universidade Federal da Para–ba (UFPB)"
"88","Cristiano Martins Monteiro","Universidade Federal de Minas Gerais (UFMG)"
"89","Fl�vio Vin�cius Cruzeiro Martins","Universidade Federal de Minas Gerais (UFMG)"
"90","Clodoveu Augusto Davis-Jr","Centro Federal de Educa––o e Tecnologia (CEFET-MG)"
"91","Alana K. Neves","Instituto Nacional de Pesquisas Espaciais (INPE)"
"92","Lubia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"93","Karine Reis Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"94","Maria Isabel Sobral Escada","Instituto Nacional de Pesquisas Espaciais (INPE)"
"95","Tales P. Nogueira","Universit– Grenoble Alpes"
"96","Herv� Martin","Universit– Grenoble Alpes"
"97","Rossana M. C. Andrade","Universidade Federal do Cear– (UFC)"
"98","Ericka C. Souza Oliveira","Universidade Federal do Amazonas (UFAM)"
"99","Rogerio Ribeiro Marinho","Universidade Federal do Amazonas (UFAM)"
"100","Thales Vaz Penha","Instituto Nacional de Pesquisas Espaciais (INPE)"
"101","Mikhaela Aloisia Jessie Santos Pletsch","Instituto Nacional de Pesquisas Espaciais (INPE)"
"102","Celso Henrique Leite Silva-Jr","Instituto Nacional de Pesquisas Espaciais (INPE)"
"103","Adriana Castreghini de Freitas Pereira","Universidade Estadual de Londrina (UEL)"
"104","Evlyn M�rcia Le�o de Moraes Novo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"105","Jaqueline Aparecida Raminelli","Universidade Estadual de Londrina (UEL)"
"106","Tarsus Magnus Pinheiro","Universidade Federal do Rio de Janeiro (UFRJ)"
"107","Claudio Esperan�a","Universidade Federal do Rio de Janeiro (UFRJ)"
"108","Pamela A. Pithan","Universidade Federal do Rio Grande do Sul (UFRGS)"
"109","Manoel A. Souza-Jr","Universidade Federal de Santa Maria (UFSM)"
"110","Elodio Sebem","Universidade Federal de Santa Maria (UFSM)"
"111","Mikhaela A. J. S. Pletsch","Instituto Nacional de Pesquisas Espaciais (INPE)"
"112","Mariane Souza Reis","Instituto Nacional de Pesquisas Espaciais (INPE)"
"113","Luciano Vieira Dutra","Instituto Nacional de Pesquisas Espaciais (INPE)"
"114","Carlos A. Romani","Instituto Nacional de Pesquisas Espaciais (INPE)"
"115","Gilberto Camara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"116","Gilberto Ribeiro Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"117","Alber Sanchez","Instituto Nacional de Pesquisas Espaciais (INPE)"
"118","Rolf Sim�es","Instituto Nacional de Pesquisas Espaciais (INPE)"
"119","Vitor Gomes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"120","Luiz Fernando F. G. Assis","Instituto Nacional de Pesquisas Espaciais (INPE)"
"121","Eduardo Llapa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"122","Gabriel Silva","Universidade Federal do ABC (UFABC)"
"123","Giulia Matteo","Universidade Federal do ABC (UFABC)"
"124","Matheus Pinto","Universidade Federal do ABC (UFABC)"
"125","Tamara Tobias","Universidade Federal do ABC (UFABC)"
"126","Flavia Feitosa","Universidade Federal do ABC (UFABC)"
"127","Juliana Siqueira-Gay","Universidade de S–o Paulo (USP)"
"128","Mariana Abrantes Giannotti","Universidade de S–o Paulo (USP)"
"129","Monika Sester","Universidade de S–o Paulo (USP)"
"130","Thais P. Sousa","Universidade Federal do Par– (UFPA)"
"131","Erlen A. Almeida","Universidade Federal do Par– (UFPA)"
"132","Yuri S. Dias","Universidade Federal do Par– (UFPA)"
"133","Thiago P. Souza","Universidade Federal do Par– (UFPA)"
"134","Bruna P. Cardoso","Universidade Federal do Par– (UFPA)"
"135","Sá","Universidade Federal do Par– (UFPA)"
"136","Alana","Instituição não informada"
"137","Vinicius Garcia Sperandio","Faculdade Governador Ozanam Coelho (FAGOC)"
"138","Sergio Murilo Stempliuc","Faculdade Governador Ozanam Coelho (FAGOC)"
"139","Thiago Bicalho Ferreira","Instituto Federal do Norte de Minas Gerais (IFNMG)"
"140","Jugurta Lisboa-Filho","Universidade Federal de Vi–osa (UFV)"
"141","Rodrigo Wenceslau","Universidade Federal de Minas Gerais (UFMG)"
"142","Clodoveu A. Davis-Jr","Universidade Federal de Minas Gerais (UFMG)"
"143","Rodrigo Smarzaro","Universidade Federal de Minas Gerais (UFMG)"
"144","Fernando Xavier","Centro Universitário do Distrito Federal (UDF)"
"145","Maria Luiza Correa Brochado","Universidade de S–o Paulo (USP)"
