"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","GeoSQL+: um aplicativo online de apoio ao aprendizado de SQL com extens�es espaciais","Many tools focused on learning the SQL language are available online. None of them, however, focus on spatially extended databases, in which queries can involve geometric representations, topological functions, and distance calculations. This paper describes GeoSQL+, an online tool that allows posting SQL queries to a geographic database manager and visualizing the results as tables and maps. Visual results can be accumulated and interactively manipulated, composing layers with user-configurable presentation that simulate the operation of geographic information systems. GeoSQL+ intends to support teaching spatial databases to students and professionals from Computer Science and other areas, such as geosciences, urbanism, and engineering.  RESUMO: V�rios recursos para ensino da linguagem SQL est�o dispon�veis online. Nenhum deles, no entanto, aborda bancos de dados com extens�e espaciais, nos quais as consultas podem envolver representa��es geom�tricas, fun��s topol�gicas e c�lculos de dist�ncia. Este artigo descreve o GeoSQL+, um aplicativo online que permite formular consultas em SQL a um gerenciador de bancos de dados geograficos e visualizar os resultados em forma de tabelas e mapas. Resultados visuais podem ser acumulados e manipulados interativamente, formando camadas com apresenta��o configur�vel e simulando o funcionamento de sistemas de informa��o geogr�ficos. O GeoSQL+ pretende apoiar o ensino de bancos de dados espaciais para estudantes e profissionais de Computa��o e de outras �reas, como geoci�ncias, urbanismo e engenharia.","","Short papers","portuguese","16"
"12","￼Combining time series features and data mining to detect ￼land cover patterns: a case study in northern Mato Grosso ￼","One product of the MODIS sensor (Moderate Resolution Imaging Spectroradiometer) is the EVI2 (Enhanced Vegetation Index). It generates images of around 23 observations each year, that combined can be interpreted as time series. This work presents the results of using two types of features obtained from EVI2 time series: basic and polar features. Such features were employed in automatic classification for land cover mapping, and we compared the influence of using single pixel versus object-based observations. The features were used to generate classification models using the Random Forest algorithm. Classes of interest included Agricultural Area, Pasture and Forest. Results achieved accuracies up to 91,70% for the northern region of Mato Grosso state, Brazil.","","Full papers","english","16"
"13","Prediction of destinations and routes in urban trips with automated identification of place types and stay points","Predicting the destination and the route that someone is likely to take is useful for various purposes, such as to prevent people from going through congested routes. Most of existing approaches to this prediction problem only consider geographic patterns within their models, although this appears to be not enough for creating a robust predictor. This paper proposes an approach to improving the task of predicting route and destination which makes use of further semantic information associated with destinations and routes, apart from location patterns. Our model does not require user's active interaction and is able to automatically identify stay points (i.e., places users visit) and type of places. We evaluated our model with real world data collected from users smartphones and obtained promising results.","","Full papers","english","16"
"14","Processamento da jun��o espacial distribu�da utilizando a t�cnica de semi-jun��o espacial","This paper presents a new Distributed Spatial Join algorithm with Semijoin technique in a scalable peer-to-peer platform. This technique reduces the network traffic and minimize the processing cost. Tests have demonstrated that the response time has been drastically reduced with the Distributed Spatial Join proposed in this paper. RESUMO: Este trabalho apresenta um novo algoritmo de Jun��o Espacial Distribu�da utilizando a t�cnica de Semi-Jun��o em uma plataforma peer-to-peer escal�vel. Esta t�cnica reduz o tr�fego de dados na rede e minimiza o custo de processamento. Testes demonstraram que o tempo de resposta foi drasticamente reduzido com a utiliza��o do algoritmo de Jun��o Espacial Distribu�da proposta neste trabalho.","","Short papers","portuguese","16"
"15","A method for location recommendation via skyline query tolerant to noisy geo-referenced data","This work presents a method to perform a location recommendation based on multiple criteria even when there is noise in the coordinates. More specifically, the skyline query is adapted to handle this noise by modeling the errors of geo-referenced points with an appropriate probability distribution and modifying the traditional dominance criterion used by that technique. The method is applied to a scenario in which the coordinates are set by a geocoding process in a sample of schools in a Brazilian city. It enables one to choose the level of confidence in which a point is removed from the skyline solution, i.e., the location recommendation.","","Full papers","english","16"
"16","Optimization of taxi cabs assignment in Geographical Location-based Systems","In this paper, different approaches are evaluated to assign taxi cabs to customers in geographical location-based systems. The main purpose of this work is to identify the solution in which all current customers are met in an acceptable time, however minimizing the distance traveled by existing free taxi cabs. Two aspects are considered: 1) the method to calculate the distance between vehicles and customers; and 2) a vehicle assignment strategy. The methods to calculate the distance between vehicles and customers are: a GPSbased routing (a shortest path algorithm) and the Euclidean distance. On the other hand, as vehicle assignment approaches, the considered strategies are: a greedy algorithm, which assigns each vehicle to the closest customer, and an optimization algorithm, which assigns vehicles considering the whole scenario, minimizing the global distance traveled by taxi cabs to meet the customers. This last strategy considers an optimization model in such a way that the calls are not readily answered. In this case, a short waiting window is implemented, where the calls are stored and then the optimization algorithm is executed, in order to minimize the required distance and to meet all current customers. The combination of the two methods of distance calculation and the two vehicle assignment strategies formed four possible approaches, which are evaluated in a realistic simulator. Results show that the approach which uses the shortest path algorithm and an optimization algorithm reduces the average service time by up to 27.59%, and the average distance traveled by up to 45.79%.","","Full papers","english","16"
"17","An�lise geogr�fica entre mensagens georreferenciadas de redes sociais e dados oficiais para suporte a tomada de decis�es de ag�ncias de emerg�ncia","The recent damages caused by floods have called for better preparation from vulnerable communities. New data sources like in-situ sensors and social media have opened different perspectives for supporting data collection, and then improving decision-making of the emergency agencies. Therefore, this paper presents a geographical analysis of the relationship between authoritative data and georeferenced social media messages with the aim of understanding their contributions to decision-making in case of floods. The results showed a straight relationship between georeferenced social media messages and authoritative data. Furthermore, it was revealed that these messages are useful to provide information about the situation at the affected area. RESUMO: Os recentes danos causados pelas inundac�oes chamam a aten��o para uma melhor prepara��o das comunidades vulner�veis. Novas fontes de dados como sensores estaticos e m�dia social abriram diferentes perspectivas para auxiliar na coleta de dados e, assim, melhorar a tomada de decis�es das ag�ncias de emerg�ncia. Este artigo apresenta uma an�lise geogr�fica do relacionamento entre dados oficiais e mensagens georreferenciadas de m�dias sociais com o objetivo de entender suas contribui��es para a tomada de decis�es em inunda��es. Os resultados mostraram uma forte rela��o entre mensagens georreferenciadas de m�dias sociais e dados oficiais. Al�m disso, tais mensagens tamb�m podem prover informa��es �teis sobre a situa��o na �rea afetada.","","Short papers","portuguese","16"
"18","Geocoding of traffic-related events from Twitter","Nowadays social networks provide information with high correlation with events that are occurring in the worldwide. Twitter is a microblogging network of real time posts in which people know different classes of events such as concerts, festivals, demonstrations, etc. Other relevant topic is traffic congestions; user-generated content is useful to assist drivers in avoiding crowded areas. Therefore, this work is oriented towards following specific steps focused on improving the geocoding of traffic-related events that are associated with a number of geographic elements. Preliminary results have increased the precision and recall of locating geographic elements, achieving 85% and 83%, from a baseline of 36% and 30% respectively.","","Full papers","english","16"
"19","Inferring relationships from trajectory data","Devices like smart phones and GPS navigators are very popular nowadays. These equipments can save the location of an object with an associated time, generating a new kind of data, called trajectories of moving objects. With these data it is possible to discover several interesting patterns, among which is the interaction between individuals, allowing to infer their relationship. This work addresses the discovery of relationship degree between moving objects based on their encounters. To calculate the relationship degree we propose different measures based on frequency, duration, and area of the encounters. These measures were evaluated in experiments with a running example and real trajectory data, and show that the method correctly infers relationships.","","Full papers","english","16"
"20","Desafios no mapeamento de esquemas conceituais geogr�ficos para esquemas f�sicos h�bridos SQL/NoSQL","To the best of our knowledge, there is no generic mapping from conceptual schemas to NoSQL physical schemas. This paper tackles such problem in the context of geographic databases. We discuss the solution of mapping conceptual schemas to hybrid relational/NoSQL physical schemas.  RESUMO: At� onde pudemos determinar, n�o existem ainda propostas gen�ricas para produzir esquemas f�sicos para estruturas complexas NoSQL (documentos, grafos, etc). Este artigo apresenta questionamentos quanto ao mapeamento da modelagem conceitual para esquemas f�sicos h�bridos, de modo a conciliar modelos relacionais e nao relacionais.","","Short papers","portuguese","16"
"21","3-D reconstruction of digital outcrop model based on multiple view images and terrestrial laser scanning","This paper presents a comparative study about 3D reconstruction based on active and passive sensors, mainly LiDAR  Terrestrial Laser Scanner (TLS) and raster images (photography), respectively. An accuracy analysis has been performed in the positioning of outcrop point clouds obtained by both techniques. To make the comparison feasible, datasets are composed by point clouds generated from multiple images in different poses using a consumer digital camera and directly by terrestrial laser scanner. After preprocessing stages to obtain these point clouds, both are compared, through the positional discrepancies and standard deviation. A preliminary analysis has been shown the feasible employment of digital image jointly 3D reconstruction method for digital outcrop modeling, concerning with data acquisition at low cost without significantly lost of accuracy when compared with LiDAR.","","Full papers","english","16"
"22","Improvements of the divide and segment method for parallel image segmentation","Remote Sensing is an important source of information about the dynamics of Earth's land and oceans, but retrieve information from this technique, is a challenge.  Segmentation is a traditional method in remote sensing, which have a high computational cost. An alternative to suppress this problem is use parallel approaches, which split the image into tiles, and segment each one individually. However, the divisions among tiles are not natural, which create inconsistent objects. In this work, we extended our previous work, which used non-crisp borders computed based on graph-theory. By applying this non-crisp line cut, we avoid the post-processing of neighboring regions, and therefore speed up the segmentation.","","Full papers","english","16"
