"id_pessoa","nome","instituicao"
"1","Vin�cius H. A. Alves","Universidade Federal de Sao Joao del-Rei (UFJR)"
"2","Marconi A. Pereira","Universidade Federal de Sao Joao del-Rei (UFJR)"
"3","Thierry Silva Barros","Universidade Federal de Campina Grande (UFCG)"
"4","Claudio E. C. Campelo","Universidade Federal de Campina Grande (UFCG)"
"5","Gabriel Da Rocha Bragion","Instituto Nacional de Pesquisas Espaciais (INPE)"
"6","Gabriel C. Gon�alves","Instituto Nacional de Pesquisas Espaciais (INPE)"
"7","Ana Paula Dal'Asta","Instituto Nacional de Pesquisas Espaciais (INPE)"
"8","Carolina De Faria Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"9","Lucas Maia De Oliveira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"10","Ant�nio Miguel Vieira Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"11","Silvana Amaral","Instituto Nacional de Pesquisas Espaciais (INPE)"
"12","Luiz H. A. Cardim","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"13","N�dia P. Kozievitch","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"14","Lucas Freitas","Universidade Federal de Campina Grande (UFCG)"
"15","Jo�o F. Gromboni","Department of Research and development– IDGeo – Agricultural intelligence"
"16","Lu�z H. Pereira","Department of Research and development– IDGeo – Agricultural intelligence"
"17","Javier Pulido","Department of Research and development– IDGeo – Agricultural intelligence"
"18","Ana P. S. G. D. Toro","Department of Research and development– IDGeo – Agricultural intelligence"
"19","Mateus V. Ferreira","Department of Research and development– IDGeo – Agricultural intelligence"
"20","Pedro Henrique Costa Maia","Universidade Federal de Campina Grande (UFCG)"
"21","Gabriel F. B. de Medeiros","Universidade de Bras–lia (UnB)"
"22","L�via C. Degrossi","Funda––o Get–lio Vargas (FGV)"
"23","Maristela Holanda","Universidade de Bras–lia (UnB)"
"24","Helisson Luiz do Nascimento","Universidade Federal de Campina Grande (UFCG)"
"25","Cl�udio de Souza Baptista","Universidade Federal de Campina Grande (UFCG)"
"26","Fabio Gomes de Andrade","Instituto Federal de Ciencia de Tecnologia da Para–ba (IFPB)"
"27","Leanderson Coelho dos Santos","Instituto Federal de Ciencia de Tecnologia da Para–ba (IFPB)"
"28","Roberto U. Paiva","Universidade Federal de Goi–s (UFG)"
"29","Savio S. T. Oliveira","Universidade Federal de Goi–s (UFG)"
"30","Luiz M. L. Pascoal","Universidade Federal de Goi–s (UFG)"
"31","Leandro L. Parente","Universidade Federal de Goi–s (UFG)"
"32","Wellington S. Martins","Universidade Federal de Goi–s (UFG)"
"33","Marcos Lima Rodrigues","Instituto Nacional de Pesquisas Espaciais (INPE)"
"34","Thales Sehn K�rting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"35","Gilberto Ribeiro de Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"36","Jo�o Paulo Clarindo dos Santos","Universidade de S–o Paulo (USP)"
"37","Jo�o Pedro de Carvalho Castro","Universidade de S–o Paulo (USP)"
"38","Cristina Dutra de Aguiar Ciferri","Universidade de S–o Paulo (USP)"
"39","Gabriel M�ximo da Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"40","Bruno Vargas Adorno","Instituto Nacional de Pesquisas Espaciais (INPE)"
"41","Gilberto Ribeiro Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"42","Fabiano Morelli","Instituto Nacional de Pesquisas Espaciais (INPE)"
"43","Yosio Edemir Shimabukuro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"44","Jarbas Nunes Vidal-Filho","Universidade Federal de Pernambuco (UFPE)"
"45","Val�ria Ces�rio Times","Instituto Federal do Cear– (IFCE)"
"46","Jugurta Lisboa-Filho","Universidade Federal de Vi–osa (UFV)"
"47","Felipe Menino Carlos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"48","Vitor C. F. Gomes","Instituto de Estudos Avan–ados (IEAv)"
"49","Karine Reis Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"50","Rafael Duarte Coelho dos Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"51","Jos� Ivan S. da Cruz J�nior","Universidade Federal de Campina Grande (UFCG)"
"52","Luis Felipe Bortolatto da Cunha","Universidade Federal do ABC (UFABC)"
"53","Carolina Moutinho Duque de Pinho","Universidade Federal do ABC (UFABC)"
"54","Flavia da Fonseca Feitosa","Universidade Federal do ABC (UFABC)"
"55","Fernanda B. J. R. Dallaqua","Universidade Federal de S–o Paulo (UNIFESP)"
"56","�varo L. Fazenda","Universidade Federal de S–o Paulo (UNIFESP)"
"57","Fabio A. Faria","Instituição não informada"
"58","Jaudete Daltio","Empresa Brasileira de Pesquisa Agropecuaria (Embrapa)"
"59","M�rio Balan","Empresa Brasileira de Pesquisa Agropecuaria (Embrapa)"
"60","Marcelo Fernando Fonseca","Empresa Brasileira de Pesquisa Agropecuaria (Embrapa)"
"61","Lucas F Dorigueto","Universidade Federal de Vi–osa (UFV)"
"62","Carlos H T Brumatti","Universidade Federal de Vi–osa (UFV)"
"63","Denis Magalh�es de Almeida Eiras","Instituto Nacional de Pesquisas Espaciais (INPE)"
"64","Mikhaela Aloisia Jessie Santos Pletsch","Instituto Nacional de Pesquisas Espaciais (INPE)"
"65","Frederyco Augusto Pereira Elleres","Universidade Federal Rural da Amaz–nia (UFRA)"
"66","Carlos Rodrigo Tanajura Caldeira","Universidade Federal Rural da Amaz–nia (UFRA)"
"67","Mayara Ortega Caldeira","Universidade Federal Rural da Amaz–nia (UFRA)"
"68","Alan Jos� Salom�o Gra�a","Universidade do Estado do Rio de Janeiro (UERJ)"
"69","Lorena de Moura Joia Gomes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"70","Isadora Haddad Ruiz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"71","Thales Sehn Korting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"72","Douglas Francisco Marcolino Gherardi","Instituto Nacional de Pesquisas Espaciais (INPE)"
"73","L�nio Soares Galv�o","Instituto Nacional de Pesquisas Espaciais (INPE)"
"74","Aurelienne Aparecida Souza Jorge","Instituto Nacional de Pesquisas Espaciais (INPE)"
"75","Izabelly Carvalho da Costa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"76","Leonardo B. L. Santos","Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)"
"77","Helvecio Bezerra Leal Neto","Instituto Nacional de Pesquisas Espaciais (INPE)"
"78","Adriano Pereira Almeida","Instituto Nacional de Pesquisas Espaciais (INPE)"
"79","Alan James Peixoto Calheiros","Instituto Nacional de Pesquisas Espaciais (INPE)"
"80","Felipe Rafael de S� Menezes Lucena","Instituto Nacional de Pesquisas Espaciais (INPE)"
"81","Elton Vicente Escobar-Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"82","Rennan de Freitas Bezerra Marujo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"83","Matheus Cavassan Zaglia","Instituto Nacional de Pesquisas Espaciais (INPE)"
"84","Lubia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"85","Joel P. de Oliveira","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"86","Marly G. F. Costa","Universidade Federal do Amazonas (UFAM)"
"87","C�cero F. F. Costa Filho","Universidade Federal do Amazonas (UFAM)"
"88","Matheus A. de Oliveira","Universidade Federal de Vi–osa (UFV)"
"89","Marcelo de M. Menezes","Universidade Federal de Vi–osa (UFV)"
"90","Salles V. G. de Magalh�es","Universidade Federal de Vi–osa (UFV)"
"91","Bruno F. Coelho","Universidade Federal de Vi–osa (UFV)"
"92","Catrine dos Santos Oliveira","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"93","Marconi de Arruda Perreira","Universidade Federal de S–o Jo–o Del Rei (UFSJ)"
"94","Renata Maciel Ribeiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"95","Leonardo R. Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"96","Luigi M. Ribeiro","Universidade Estadual do Rio de Janeiro (UERJ)"
"97","Pedro Ribeiro de Andrade","Instituto Nacional de Pesquisas Espaciais (INPE)"
"98","Philipe S. Sim�es","Instituto Nacional de Pesquisas Espaciais (INPE)"
"99","Gabriel M. da Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"100","Andeise Cerqueira Dutra","Instituto Nacional de Pesquisas Espaciais (INPE)"
"101","Leila Maria Garcia Fonseca","Instituto Nacional de Pesquisas Espaciais (INPE)"
"102","Fernando X. De Souza","Universidade Tecnologica Federal do Paran– (UTFPR)"
"103","Paulo R. Bauer","Universidade Tecnologica Federal do Paran– (UTFPR)"
"104","Keiko Fonseca","Universidade Tecnologica Federal do Paran– (UTFPR)"
"105","Tatiana Gadda","Universidade Tecnologica Federal do Paran– (UTFPR)"
"106","Rita Berardi","Universidade Tecnologica Federal do Paran– (UTFPR)"
"107","N�dia P. Kozievitch","Universidade Tecnologica Federal do Paran– (UTFPR)"
"108","Talita Nogueira Terra","Deutsche Gesellschaft f–r Internationale Zusammenarbeit (GIZ)"
"109","Ana Cl�udia dos Santos Luciano","Deutsche Gesellschaft f–r Internationale Zusammenarbeit (GIZ)"
"110","J�lio C�sar Dalla Mora Esquerdo","Empresa Brasileira de Pesquisa Agropecuaria (Embrapa)"
"111","Alexandre Camargo Coutinho","Empresa Brasileira de Pesquisa Agrecu–ria (EMBRAPA)"
"112","Jo�o Francisco Gon�alves Antunes","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"113","Jo�o Lu�s dos Santos","Deutsche Gesellschaft f–r Internationale Zusammenarbeit (GIZ)"
"114","L�dia Sanches Bertolo","Deutsche Gesellschaft f–r Internationale Zusammenarbeit (GIZ)"
"115","Tatiana Dias Tardelli Uehara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"116","Eduardo Celso Gerbi Camargo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"117","Camile Sothe","McMaster University Hamilton"
"118","Lucas F. Dorigueto","Universidade Federal de Vi–osa (UFV)"
"119","Carlos H. T. Brumatti","Universidade Federal de Vi–osa (UFV)"
"120","Erick L. Figueiredo","Universidade Federal de Vi–osa (UFV)"
"121","Tiago P. Silvano","Instituto Militar de Engenharia (IME)"
"122","Bryan M. Correa","Instituto Militar de Engenharia (IME)"
"123","Philipe Borba","Universidade de Bras–lia (UnB)"
"124","Ivanildo Barbosa","Instituto Militar de Engenharia (IME)"
