"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"11","Deep learning automated workflow for cloud segmentation in remote sensing images","In this work, we propose an open source and automated workflow for semantic segmentation of remote sensing images. Even though it can be used in other sensors, to evaluate this workflow, a case study has been conducted applying a deep learning algorithm for segmenting clouds in images from WFI sensor, onboard CBERS-4A satellite. Since WFI does not have a tailor-made cloud segmentation algorithm, we customized our workflow based on the Unet neural network to fulfill this gap. Our results are promising according to our tests, although some problems were identified, like false positives over high albedo targets. These problems suggest improvements that could be tackled in the future.","","full","english","23"
"12","A New Big Data Architecture for Efficient Processing of Spatiotemporal Data using Machine Learning","The volume of spatiotemporal data is increasing in the era of Big Data and has brought several challenges in managing and processing these data. Many big data platforms have been created to address these challenges, but none can outperform the others in all scenarios on spatiotemporal queries. This paper presents a scalable architecture for efficient spatiotemporal data processing. This architecture allows a couple of several big data platforms and automatically choose on the fly, using machine learning, the best big data platform to process each spatiotemporal query.","","full","english","23"
"13","A tool to predict the growth of urban regions based on QGIS/MOLUSCE using MapBiomas image time series","This paper presents a method to generate future scenarios of Land- Use and Land-Cover (LULC) classification images by implementing an artificial neural network that can be used to predict urban growth. In this study, LULC data from 1985 to 2020 with annual intervals, obtained through MapBiomas, were used. These data were inserted into a neural network integrated with the MOLUSCE plugin from QGIS to model the possible spatio-temporal changes to simulate the evolution of LULC. MapBiomas is a powerful tool, that uses data from time series from Landsat Satellites and machine learning algorithms to provide reliable products. Our analysis focused on cities that have expanded greatly over the past two decades according to studies made by IBGE. The results obtained were better than those presented in related works, obtaining a kappa value of 0.74 and an accuracy value of at least 80% in all tests performed.","","full","english","23"
"14","Spatiotemporal Representation of the Territorial Evolution of Brazil","This paper presents the modeling of a geographic database that includes temporal data on the evolution of territorial boundaries. Data on the changes that occurred in the Brazilian territory between the years of 1872 and 1991 are modified in order to implement the necessary structures for manipulation of temporal data. This works purpose is to achieve a single structure for analysis, comparison and visualization of spatiotemporal data. The result of the modeling is presented, along with an interaction in which it is possible to retrieve geographic data from a range of years. Keywords: temporal data, spatiotemporal data, geoprocessing, GIS, Brazilian territory, database modeling.","","full","english","23"
"15","Generating POI type embeddings based on variableWord2Vec sentences","Point of Interest (POI) types are one of the most researched aspects on urban data. Several works have successfully modeled POI types cosidering POI co-occurrences in diferent spatial regions along with statistical models based on the Word2Vec technique from Natural Language Processing. Although these works have presented good results, they do not consider the spatial distance among related POIs as a feature to represent POI types. In this context, we present an approach based on Word2Vec sentences that includes such a distance to generate POI type embeddings, providing an improved POI type representation. Experiments based on similarity assessments between POI types revealed that our representation provides values close to human judgment.","","full","english","23"
"16","Feature extraction of spatial panel data with autoencoders for clustering the Brazilian agricultural diversity","Brazilian agricultural production presents a high degree of spatial diversity, which challenges designing territorial public policies to promote sustainable development. This article proposes a new approach to cluster Brazilian municipalities according to their agricultural production. It combines a feature extraction mechanism using Deep Learning based on Autoencoders and clustering based on k-means and Self-Organizing Maps. We used the panel data from IBGEs annual estimates of Brazilian agricultural production between 1999 and 2018. Different structures of simple stacked undercomplete autoencoders were analyzed, varying the number of layers and neurons in each of them, including the latent layer. We evaluated the asymmetric exponential linear loss function to cope with the sparse data. The results show that in comparison with the ground truth adopted, the autoencoder model combined with the Self-Organizing Maps and the k-means algorithm presented a better result than the clustering of the raw data from the k-means, demonstrating the ability of simple stacked autoencoders to reduce the dimensionality and create a new space of features in their latent layer where the data can be analyzed and clustered. Although the general accuracy is low, the results are promising, considering that we can add new improvements to the Deep Clustering process.","","full","english","23"
"17","Integrando m�todos de an�lise durante a coleta de amostras de uso e cobertura da terra","The Land Use and Land Cover (LULC) mapping based on machine learning requires collecting samples for the training of predictive models. This step is a time-consuming and expensive process, in addition this activity is subject to mislabeling samples. Therefore, several methods for quality assessment have been developed and applied successfully, but attaching the collect process with assessment becomes a challenge on some platforms. This article presents a work in progress that aims to integrate methods for sample analysis during the collection process in the TerraCollect system under development in the Brazil Data Cube. RESUMO: A produ��o de mapas de uso e cobertura da terra com base em aprendizado de m�quina requer a coleta de amostras para treinamento de modelos preditivos. Esta etapa � custosa e pode demandar tempo, al�m de ser uma atividade sujeita a erros na rotula��o. Por conta disso, abordagens para an�lise da qualidade de dados de treinamento t�m sido desenvolvidas e empregadas com sucesso, por�m unir estas duas atividades ainda � um desafio em diversas plataformas. Este artigo apresenta um trabalho em andamento que busca a integra��o de m�todos para a an�lise das amostras durante a coleta na plataforma web TerraCollect em desenvolvimento no projeto Brazil Data Cube.","","short","portuguese","23"
"18","Modeling the dynamics of moving regions for knowledge discovery","Several methods to pattern mining in trajectories have been developed in the past years, most of them conceived for moving points. Nevertheless, there are potential demands to analyze the dynamic behavior of features with spatial extents, such as the changes in the land cover and weather imagery. This paper aims to extend both methods and patterns used in trajectory data mining defined for moving points to analyze moving regions. The proposed solution includes the transformation of the set of regions into a set of trajectories, the computation of the geometric differences, and the temporal analysis of both size and complexity of the shapes of such geometries.","","short","english","23"
"19","Innovative Tools for TerraHidro: An Intuitive GIS User Interface","This article shows the development and implementation of the TerraHidro system, interface version, in Linux, with innovations in relation to the traditional interfaces of geographic information systems. The objective is to reduce user interaction with the system, allowing several functions to be performed with just one interaction, with intermediate functions being performed automatically. Therefore, it was necessary to create a metadata structure to associate each data with its type. In addition, a tool was implemented to save the execution history, under user command. A text file will be created. It will work with a TerraHidro function script in the command line version.","","short","english","23"
"20","Mapeamento de Corte Seletivo na Amaz�nia Brasileira Usando Imagens Planet de Alta Resolu��o Espacial e Intelig�ncia Artificial: estudo de caso na Floresta Nacional do Jamari","The Amazon has the largest remnant of tropical forests in the world and is being threatened daily by deforestation and forest degradation. The estimated area of forest degradation is underestimated, which is problematic for both sustainable policy enforcement, environmental oversight and national carbon emission inventories. Therefore, a deep learning model (U-Net) was trained to map forest degradation using Planet imagery (4.77 m spatial resolution) in the Jamari National Forest at the Brazilian Amazon. Preliminary results showed an overall accuracy of 67%. Our approach is promising to monitor forest concessions in Amazonia. Resumo. A Amaz�nia possui o maior remanescente de florestas tropicais do mundo e est� sendo amea�ada diariamente pelo desmatamento e degrada��o florestal. A �rea estimada de degrada��o florestal � subestimada, o que � problem�tico tanto para a aplica��o de pol�ticas sustent�veis, fiscaliza��o ambiental e invent�rios nacionais de emiss�es de carbono. Dessa forma, um modelo de deep learning (UNet) foi treinado para mapear a degrada��o florestal usando imagens Planet (resolu��o espacial de 4,77 m) na Floresta Nacional do Jamari, na Amaz�nia brasileira. Os resultados preliminares mostraram precis�o geral de 67%. Nossa abordagem � promissora para monitoramento de concess�es florestais na Amaz�nia.","","short","portuguese","23"
"21","Uma metodologia para apoio � tomada de decis�o em cen�rios de desastres ambientais utilizando dados p�blicos","Environmental disasters, such as dam failures, cause impacts that go beyond the area of occurrence. From the region of origin to its arrival at sea, the sediments can cause environmental and economic impacts. Searching for ways to help in the recovery of these degraded areas, this work proposes the development of a methodology in that users utilize a Knowledge Discovery in Database Process (KDD) to group cities affected by environmental disasters, thus presenting the generation of knowledge groups with the same characteristics. In addition, reflecting all aspects of the proposed methodology, the development of an application that can be made available to the end user is planned. We hope that the proposed framework can be useful to support expert decision-making in this context. RESUMO: Desastres ambientais, como o rompimento de barragens, causam impactos que v�o muito al�m da �rea de ocorr�ncia. Da regi�o de origem at� a sua chegada ao mar, os res�duos podem causar tanto impactos ambientais quanto econ�micos. Buscando formas de auxiliar na recupera��o dessas �reas degradadas, neste trabalho, � proposto o desenvolvimento de uma metodologia utilizando o processo de Descoberta de Conhecimento em Bases de Dados (Knowledge Discovery in Database  KDD) a fim de agrupar cidades afetadas por desastres ambientais, gerando assim grupos de cidades com caracter�sticas semelhantes. Al�m disso, refletindo toda a metodologia proposta, planeja-se o desenvolvimento de uma aplica��oo que possa ser disponibilizada para o usu�rio final. Esperamos que o arcabou�o proposto possa ser �til para suportar a tomada de decis�es de especialistas neste contexto.","","short","portuguese","23"
"22","Analysis of mobility network metrics in the spread of COVID-19 in the Metropolitan Region of Vale do Para�ıba and Litoral Norte (RMVPLN)","In 2019, a pandemic of the so-called new coronavirus (SARS-COV-II) began, which causes the disease COVID-19. In a short time after the first case appeared, hundreds of countries began to register new cases every day. Mapping and analyzing the flow of people, regardless of the mode of transport, can help us to understand and prevent several phenomena that can affect our society in different ways. Graphs are complex networks made up of points and edges. The (geo)graphs are graphs with known spatial location and, in the case of our study, the edges represent the flow between them. The (geo)graphs proved to be a promising tool for such analyses. In the study region, municipalities that first registered their COVID-19 cases are also municipalities that have the highest mobility indices analyzed: degree, betweenness and weight of edges.","","short","english","23"
"23","Vazios de Informa��o & Informalidade: Web-Scraping para Identifica��o de Assentamentos Prec�rios","This article presents an exploratory study to test the use of data from the construction of alternative web models for the identification of precarious settlements. The informal character of real estate transactions in AP, in which AP properties predominate, to the low density and absence of specialized property advertisements on the web, associated with the presence of AP. Thus, such information gaps represent information relevant to the identification of AP. The methodology used consists of mining 21,067 real estate advertisements in the city of S�o Bernardo do Campo (SP) on the Im�velWeb portal. From the data, logistic models were built to estimate the probability of PA presence. The tests carried out confirmed that, as dynamic, the formal real estate markets were formed in a localized way in the territory and mostly in the perimeters of the AP, confirming an initial hypothesis Resumo. Este artigo apresenta um estudo explorat�rio para testar a utiliza��o de dados alternativos, provenientes de web-scraping na constru��o de modelos voltados para a identifica��o de assentamentos prec�rios (AP). Dado o car�ter informal das transa��es imobili�rias em AP, nos quais predominam situa��es de inseguran�a da posse, partiu-se da hip�tese de que �reas caracterizadas por baixa densidade e at� mesmo aus�ncia de an�ncios de im�veis em portais web especializados, est�o associadas � presen�a de AP. Assim, tais vazios de informa��o representam, na verdade, informa��o relevante para a identifica��o de AP. A metodologia utilizada consistiu na minera��o de 21.067 an�ncios imobili�rios da cidade de S�o Bernardo do Campo (SP) no portal Im�velWeb. A partir desses dados, foram constru�dos modelos log�sticos para estimar a probabilidade de presen�a de AP. Os testes realizados confirmaram que as din�micas do mercado imobili�rios formal se d�o de forma concentrada no territ�rio e majoritariamente fora dos per�metros dos AP, confirmando a hip�tese inicial do trabalho.","","short","portuguese","23"
"24","Analysis of the watersheds of National Interconnected System (SIN) using Complex Network","Os recursos h�dricos no Brasil s�o uma das maiores fontes de gera��o de energia do pa�s. O Sistema Interligado Nacional (SIN) � constitu�do por diversas bacias que s�o interligadas. Acompanhar e monitorar estes reservat�rios de �gua � de grande import�ncia para o Brasil. Ao longo dos anos � poss�vel identificar altera��es no sistema h�drico devido a fatores clim�ticos, como as mudan�as climaticas. Este trabalho tem como objetivo identificar a conex�o entre as bacias hidrogr�ficas que constituem o SIN, a correla��o entre as suas series hist�ricas de Energia Natural Afluente (ENA) utilizando t�cnicas de redes complexas. Por meio deste trabalho � poss�vel identificar as bacias que possuem maior n�mero conex�es e que s�o de elevada import�ncia no sistema, as suas caracter�sticas influenciam nos fatores de outras bacias. Resumo. Water resources in Brazil are one of the largest sources of energy generation in the country. The National Interconnected System (SIN) consists of several watersheds that are interconnected. Tracking and monitoring these water reservoirs is of great importance for Brazil. Over the years it is possible to identify changes in the water system due to climatic factors, such as climate change. This work aims to identify the connection between the hydrographic watersheds that constitute the SIN, the correlation between their historical series of Affluent Natural Energy (ENA) using complex network techniques. Through this work it is possible to identify the watersheds that higher degree connections and that are of high importance in the system, their characteristics influence the factors of other watersheds.","","short","english","23"
"25","Agrupamento de endere�os georreferenciados para a delimita��o de �reas postais","The Postal Addressing Code (CEP) is a form of sectorized representation of residential and commercial units within the Brazilian territory and is most used by logistics companies and mail services. This article aims to provide a spatial database that includes a representation of CEP areas belonging to the State of Minas Gerais based on a data clustering of data from residential and commercial addresses. From this spatial representation, the regions covered by each CEP can be materialized and used as a strategy for approximation in geocoding process. RESUMO: O C�digo de Endere�amento Postal (CEP) � uma forma de representa��o setorizada de unidades residenciais e comerciais dentro do territ�rio brasileiro, sendo amplamente utilizado por empresas de log�stica e servi�os postais. Este artigo tem como objetivo fornecer uma base de dados espaciais que inclua uma representa��o geom�trica para �reas de CEP pertencentes ao Estado de Minas Gerais a partir de um agrupamento de dados dos endere�os das resid�ncias e com�rcios. A partir dessa representa��o espacial, as regi�es correspondentes � �rea de cada CEP ser�o estimadas e exploradas como estrat�gia de aproxima��o no processo de geocodifica��o.","","short","portuguese","23"
"26","Controle da Qualidade Cartogr�fica de Basemaps: Avalia��o da Completude","This work aimed to evaluate the completeness of the OpenStreetMap, Google Road, Bing Map and CARTO Voyager basemaps in the central area of the Federal University of Vi�osa (Vi�osa-MG), considering nine layers, and the omission and commission subelements presented by ET-CQDG. With the results obtained, a non-conforming result was found in relation to the omission in all layers in all basemaps, which did not occur in relation to the commission, since in some layers some basemaps presented a conforming result. Thus, it was noted the need to improve the information mainly absent from these basemaps in these areas, aiming at a better representation of the real world. Resumo. Este trabalho teve como objetivo avaliar a completude dos basemaps OpenStreetMap, Google Road, Bing Map e CARTO Voyager na �rea central da Universidade Federal de Vi�osa (Vi�osa-MG), considerando nove camadas, e os subelementos omiss�o e comiss�o apresentados pela ET-CQDG. Com os resultados obtidos, constatou-se um resultado n�o conforme em rela��o � omiss�o em todas as camadas em todos os basemaps, o que n�o ocorreu em rela��o � comiss�o, visto que em algumas camadas alguns basemaps apresentaram um resultado conforme. Dessa forma, notou-se a necessidade de melhoria das informa��es principalmente ausentes desses basemaps nessa �rea, visando uma melhor representa��o do mundo real.","","short","portuguese","23"
"27","Daily Weather Pattern for S�ao Paulo city: from 1st January to 31st March, 2019","This paper presents the list of weather pattern categories over Sao Paulo city for every day from 1st January to 31st March. The convective weather pattern is the most frequent (42%), followed by the absence of weather pattern (36%). Although cold fronts, troughs, South Atlantic Convergence Zone and Moisture Convergence Zone weather patterns correspond to a fewer number of days, their impacts in urban mobility can be significant. Therefore, the results of this paper can be useful in future studies correlating, for example, this list of weather pattern categories with urban flash floods. That could contribute to improve flash flood warnings and mitigate their impacts.","","short","english","23"
"28","Modeling and Validation of Elevation Data Obtained by GNSS and Drone Devices for Managing Floodings in Coastal Lands Caused by Climate Change","This short-paper reports and explores a methodology to model and validate geographical elevation information from samples, points and images, acquired by Global Network Satellite System (GNSS) and Aerial Drone devices. The elevation models will be used on flooding management activities of coastal lands caused by climate change. The methodology of this article addresses details: on how to obtain and process GNSS sample points and drone images to generate the final Digital Elevation Model (DEM) and; on how to validate the DEM information to attain its quantitative quality. Also, the article presents some initial ideas for creating different flooding scenarios according to the sea level variation. The simulated scenarios can be used on decision making activities to minimize risks of human and material losses. The up-to-now results, obtained in a case study in Guaec�a beach area, show the applicability and the feasibility of the proposed methodology.","","short","english","23"
"29","The effects of COVID-19 on Chinese commuting patterns in early 2020","We build mobility networks from Chinese commuting data and track network metrics for the two months before the WHO pandemic announcement. TheWuhan travel ban on 23 January imposed changes to the level of importance of some central cities in the commuting patterns. While Beijing was the most important city in both the inflows and outflows, Wuhan and other cities became more relevant after the transition.","","short","english","23"
"30","Rain-related Tweets in flooding days: a brief analysis on Tamanduate� river basin","Flooding has become an increasingly frequent phenomenon and reason for several economic and human losses worldwide, such as the Sao Paulo city, Brazil. The literature has shown that Voluntary Geographic Information (VGI) data is a valuable complementary source for monitoring and analyzing hydrological and meteorological events. Face with this motivation, we extracted VGI from the Twitter social network and analyzed the frequency of meteorological-related posts before flooding/non-flooding events and its correlation with physical-meteorological measures. The obtained results indicate that Twitter is a valuable VGI source for monitoring flooding events.","","short","english","23"
"31","A convolutional LSTM neural network for precipitation nowcasting based on weather radar data","Due to the high instability of the atmosphere, it is a challenging task to forecast precipitation events in the very short term. Artificial Neural Networks have been recently employed in this context as an alternative to solve prediction problems. This work proposes a convolutional LSTM neural network based on weather radar images (spatial data) to forecast rainfall events, whatever the precipitation intensity is. The preliminary results show better performance when comparing the network prediction error with a persistence model.","","short","english","23"
"32","Padr�es espa�o-temporais da ocorr�ncia do fogo na Amaz�nia brasileira","The occurrence of fires in the Amazon can be amplified by severe droughts and the accumulation of combustible material due to deforestation and forest degradation. This study aimed to identify the pattern of occurrence of hotspots between 2003 and 2019, with emphasis on the fire day. Hotspot data were used to identify spatio-temporal patterns of hotspot occurrence and positive fire anomalies in the Brazilian Amazon biome. The results showed peaks in the occurrence of hotspots in 2005 and 2007, with respectively 85,721 and 90,206 hotspots observed during the month of September. About 55.3% of the biome area has a monthly recurrence of positive fire anomalies for up to 3 months. Resumo. A ocorr�ncia de inc�ndios na Amaz�nia pode ser amplificada por secas severas e o ac�mulo de material combust�vel devido ao desmatamento e � degrada��o florestal. Este estudo teve como objetivo identificar o padr�o de ocorr�ncia de focos de calor entre 2003 e 2019, com destaque para o dia do fogo, nesse �ltimo ano. Foram utilizados dados de focos de calor para identificar padr�es espa�o-temporais da ocorr�ncia do fogo e as anomalias positivas desses eventos no bioma amaz�nico brasileiro. Os resultados demonstraram picos na ocorr�ncia de focos de calor em 2005 e 2007, com respectivamente 85.721 e 90.206 focos observados durante o m�s de setembro. Cerca de 55,3% da �rea do bioma apresenta recorr�ncia mensal de anomalias positivas de fogo de at� 3 meses.","","short","portuguese","23"
"33","Contribui��o de produtos de �rea queimada na Amaz�nia Maranhense: proposta de avalia��es combinadas","The fusion of fire products can significantly refine the identification of burned areas, and based on that, we evaluated the possibility of using three products, MCD64A1, GABAM and Fire_CCI, for the years 2012 to 2019 in the Maranh�o Amazon region. We succeeded in increasing the identification of the burned area of 24%, reaching up to 50% more than the MCD64A1, a product that would have the best coverage result for the region. Resumo. A fus�o de produtos de fogo podem refinar significativamente a identifica��o de �reas queimadas, e partindo disso avaliamos a possibilidade de uso de tr�s produtos, MCD64A1, GABAM e Fire_CCI, para os anos de 2012 a 2019 na amaz�nia maranhense. Conseguimos trazer aumentos na identifica��o da �rea queimada de 24% podendo chegar at� 50% a mais que o MCD64A1, produto que teria o melhor resultado de cobertura para a regi�o.","","short","portuguese","23"
"34","Acessibilidade a Escolas na Regi�o do Grande ABC: Desigualdades Socioespaciais","This study explores the spatial inequalities of access to schools through walking. Two accessibility metrics  Cumulative and Balanced Floating Catchment Area (BFCA)  were applied in the Greater ABC Region, S�o Paulo, to understand their potential and limitations. It was observed that although the cumulative metric does not consider the competition between opportunities, while the BFCA considers it, the spatial results of the two metrics were complementary in the studied region. Furthermore, the two metrics showed that the correlation between accessibility and income is negative for lower-income groups and positive for higher-income groups. Thus, it was found that spatial analysis from the use of such measures can be an important tool to support the formulation of public policies territorially oriented. Resumo. Este estudo explora as desigualdades espaciais de acesso �s escolas atrav�s da caminhada. Duas m�tricas de acessibilidade  Cumulativa e Balanced Floating Catchment Area (BFCA) - foram aplicadas na Regi�o do Grande ABC, S�o Paulo, a fim de compreender suas potencialidades e limita��es. Observou-se que apesar de a m�trica cumulativa n�o levar em conta a competi��o entre oportunidades, ao passo que a BFCA a considera, os resultados espaciais dos dois �ndices foram complementares na regi�o estudada. Ademais, as duas m�tricas apontaram que a correla��o entre acessibilidade e renda � negativa para grupos de menor renda e positiva para grupos de maior renda. Assim, constatou-se que a an�lise espacial a partir do uso de tais medidas pode ser uma importante ferramenta para subsidiar a formula��o de pol�ticas p�blicas territorialmente orientadas.","","short","portuguese","23"
"35","Deforestation Increases Within Full Protected Areas of the Brazilian Amazon","Since 2012, deforestation rates have been increasing within the Brazilian Amazon. This situation undermines the mitigation efforts against global climate change and stresses our need for both accurate identification of deforestation hotspots and promotion of law enforcement. It also implies a permanent need to explore the deforestation data, looking for patterns that enable the public, the academia, and authorities to anticipate and prepare for deforestation outburst. For this reason, we analyzed data of the Brazilian deforestation monitoring program (PRODES) to find deforestation patterns within Full Protected Areas of the Brazilian Amazon. Our aim is to identify and quantify deforestation from 2008 to 2021. We applied a trend analysis to find FPAs with significant increments and we found that approximately 15% of FPAs have statistically significant deforestation growth according to the Mann-Kendall test at 5% significance. Furthermore, we found that only four FPAs accounted for 67.6% of the deforestation increments during 2021, making them good candidates for closer monitoring and law enforcement. Besides, our results also show the role of FPAs as forest safeguards, although deforestation within them is increasing.","","short","english","23"
"36","Towards generating a traffic slowness geospatial dataset of S�ao Paulo city","The city of Sao Paulo is known for its extensive fleet of vehicles, which, combined with extreme precipitation and flooding events, makes traffic increasingly chaotic. The present work comprises an extracting, transforming and loading (ETL) process to generate a database of 2019 traffic slowness in Sao Paulo integrated with variables that may influence traffic, such as rainfall, floods, accidents and socioeconomic features. This dataset is expected to support more profound analysis and help in better traffic planning and decision-making.","","short","english","23"
"37","Implementa��o de Ferramentas em Software Livre para Avalia��o da Acur�cia Posicional em Produtos Cartogr�ficos","In Brazil, there are standards for evaluating one of the most important elements of cartographic quality control, which is positional accuracy. Among them, the following stand out: Decree No. 89,817 of 1984 and the Technical Specification for Quality Control of Geospatial Data (ET-CQDG) of the National Spatial Data Infrastructure (INDE); the INCRA Normative Instruction of 2018 and NBR 13,133 of 1994. However, there is a scarcity of cartographic quality control tools implemented in free-form Geographic Information System (GIS) software. Thus, this work presents the development of a plugin in QGIS for the assessment of positional accuracy of cartographic data and products based on current regulations in the country. Resumo. No Brasil existem normas visando a avalia��o de um dos elementos mais importantes do controle de qualidade cartogr�fica, que � a acur�cia posicional. Dentre elas, destacam-se: Decreto n� 89.817 de 1984 e a Especifica��o T�cnica de Controle de Qualidade de Dados Geoespaciais (ETCQDG) da Infraestrutura Nacional de Dados Espaciais (INDE); a Instru��o Normativa do INCRA de 2018 e a NBR 13.133 de 1994. Entretanto, h� uma escassez de ferramentas de controle de qualidade cartogr�fica implementadas em softwares de Sistema de Informa��o Geogr�fica (SIG) de forma livre. Assim, este trabalho apresenta o desenvolvimento de um plugin no QGIS para a avalia��o da acur�cia posicional de dados e produtos cartogr�ficos com base nas normas vigentes no pa�s.","","short","portuguese","23"
