"id_autoria","id_artigo","id_pessoa","ordem_autoria","autor_correspondente"
"1","1","1","1","TRUE"
"2","1","2","2","FALSE"
"3","1","3","3","FALSE"
"4","1","4","4","FALSE"
"5","1","5","5","FALSE"
"6","1","6","6","FALSE"
"7","1","7","7","FALSE"
"8","2","8","1","TRUE"
"9","2","9","2","FALSE"
"10","2","10","3","FALSE"
"11","2","11","4","FALSE"
"12","3","12","1","TRUE"
"13","3","13","2","FALSE"
"14","4","14","1","TRUE"
"15","4","15","2","FALSE"
"16","4","16","3","FALSE"
"17","4","17","4","FALSE"
"18","5","18","1","TRUE"
"19","5","19","2","FALSE"
"20","5","20","3","FALSE"
"21","5","21","4","FALSE"
"22","5","22","5","FALSE"
"23","5","23","6","FALSE"
"24","5","24","7","FALSE"
"25","6","25","1","TRUE"
"26","6","26","2","FALSE"
"27","7","27","1","TRUE"
"28","7","28","2","FALSE"
"29","7","29","3","FALSE"
"30","7","23","4","FALSE"
"31","7","30","5","FALSE"
"32","8","31","1","TRUE"
"33","8","32","2","FALSE"
"34","8","33","3","FALSE"
"35","9","34","1","TRUE"
"36","9","35","2","FALSE"
"37","10","36","1","TRUE"
"38","10","37","2","FALSE"
"39","11","38","1","TRUE"
"40","11","39","2","FALSE"
"41","11","40","3","FALSE"
"42","12","41","1","TRUE"
"43","12","42","2","FALSE"
"44","12","43","3","FALSE"
"45","12","44","4","FALSE"
"46","13","45","1","TRUE"
"47","13","46","2","FALSE"
"48","13","47","3","FALSE"
"49","14","48","1","TRUE"
"50","14","49","2","FALSE"
"51","15","50","1","TRUE"
"52","15","51","2","FALSE"
"53","15","52","3","FALSE"
"54","16","53","1","TRUE"
"55","16","54","2","FALSE"
"56","16","55","3","FALSE"
"57","16","56","4","FALSE"
"58","16","57","5","FALSE"
"59","17","58","1","TRUE"
"60","17","29","2","FALSE"
"61","17","23","3","FALSE"
"62","17","59","4","FALSE"
"63","17","60","5","FALSE"
"64","18","61","1","TRUE"
"65","18","62","2","FALSE"
"66","19","63","1","TRUE"
"67","19","64","2","FALSE"
"68","20","65","1","TRUE"
"69","20","66","2","FALSE"
"70","20","67","3","FALSE"
"71","20","68","4","FALSE"
"72","20","69","5","FALSE"
"73","21","70","1","TRUE"
"74","21","71","2","FALSE"
"75","21","72","3","FALSE"
"76","21","73","4","FALSE"
"77","22","74","1","TRUE"
"78","22","75","2","FALSE"
"79","22","76","3","FALSE"
"80","23","77","1","TRUE"
"81","23","15","2","FALSE"
"82","23","78","3","FALSE"
"83","24","79","1","TRUE"
"84","24","80","2","FALSE"
"85","25","81","1","TRUE"
"86","25","49","2","FALSE"
"87","26","82","1","TRUE"
"88","26","83","2","FALSE"
"89","26","84","3","FALSE"
"90","26","85","4","FALSE"
"91","27","86","1","TRUE"
"92","27","87","2","FALSE"
"93","27","88","3","FALSE"
"94","28","89","1","TRUE"
"95","28","90","2","FALSE"
"96","28","37","3","FALSE"
"97","28","91","4","FALSE"
"98","28","64","5","FALSE"
"99","28","92","6","FALSE"
"100","29","93","1","TRUE"
"101","29","94","2","FALSE"
"102","29","95","3","FALSE"
"103","29","96","4","FALSE"
"104","29","97","5","FALSE"
"105","30","98","1","TRUE"
"106","30","99","2","FALSE"
"107","30","100","3","FALSE"
"108","30","101","4","FALSE"
"109","30","102","5","FALSE"
"110","31","103","1","TRUE"
"111","31","104","2","FALSE"
"112","31","105","3","FALSE"
"113","31","100","4","FALSE"
"114","32","106","1","TRUE"
"115","32","22","2","FALSE"
"116","32","107","3","FALSE"
"117","32","108","4","FALSE"
"118","33","109","1","TRUE"
"119","33","22","2","FALSE"
"120","33","110","3","FALSE"
"121","33","111","4","FALSE"
"122","33","112","5","FALSE"
"123","33","113","6","FALSE"
"124","33","114","7","FALSE"
"125","34","115","1","TRUE"
"126","34","15","2","FALSE"
"127","34","116","3","FALSE"
"128","35","117","1","TRUE"
"129","35","39","2","FALSE"
"130","35","118","3","FALSE"
"131","35","119","4","FALSE"
"132","36","120","1","TRUE"
"133","36","99","2","FALSE"
"134","36","100","3","FALSE"
"135","37","84","1","TRUE"
"136","37","85","2","FALSE"
"137","37","82","3","FALSE"
"138","37","121","4","FALSE"
"139","38","122","1","TRUE"
"140","38","123","2","FALSE"
"141","38","124","3","FALSE"
"142","38","125","4","FALSE"
"143","38","126","5","FALSE"
"144","38","127","6","FALSE"
"145","38","128","7","FALSE"
"146","38","129","8","FALSE"
"147","39","130","1","TRUE"
"148","39","131","2","FALSE"
"149","39","132","3","FALSE"
"150","39","133","4","FALSE"
"151","39","134","5","FALSE"
"152","40","135","1","TRUE"
"153","40","46","2","FALSE"
"154","40","136","3","FALSE"
"155","40","137","4","FALSE"
"156","40","138","5","FALSE"
"157","40","139","6","FALSE"
"158","40","140","7","FALSE"
"159","40","141","8","FALSE"
"160","40","142","9","FALSE"
"161","40","143","10","FALSE"
"162","40","144","11","FALSE"
"163","40","145","12","FALSE"
"164","40","146","13","FALSE"
"165","40","147","14","FALSE"
"166","40","148","15","FALSE"
"167","40","149","16","FALSE"
"168","40","150","17","FALSE"
"169","41","148","1","TRUE"
"170","41","138","2","FALSE"
"171","41","132","3","FALSE"
"172","41","151","4","FALSE"
"173","41","137","5","FALSE"
"174","41","139","6","FALSE"
"175","41","140","7","FALSE"
"176","41","150","8","FALSE"
"177","41","152","9","FALSE"
"178","41","143","10","FALSE"
"179","41","144","11","FALSE"
"180","41","146","12","FALSE"
"181","41","147","13","FALSE"
"182","41","135","14","FALSE"
"183","41","149","15","FALSE"
"184","41","145","16","FALSE"
"185","42","153","1","TRUE"
"186","42","154","2","FALSE"
"187","42","94","3","FALSE"
"188","43","33","1","TRUE"
"189","43","99","2","FALSE"
"190","43","31","3","FALSE"
"191","43","155","4","FALSE"
"192","44","156","1","TRUE"
"193","44","157","2","FALSE"
"194","45","156","1","TRUE"
"195","45","157","2","FALSE"
"196","46","158","1","TRUE"
"197","46","159","2","FALSE"
"198","46","160","3","FALSE"
"199","46","161","4","FALSE"
"200","46","162","5","FALSE"
"201","47","163","1","TRUE"
"202","47","164","2","FALSE"
"203","47","165","3","FALSE"
"204","47","166","4","FALSE"
"205","47","167","5","FALSE"
"206","48","168","1","TRUE"
"207","48","169","2","FALSE"
"208","48","170","3","FALSE"
"209","48","171","4","FALSE"
"210","48","172","5","FALSE"
"211","48","173","6","FALSE"
"212","48","174","7","FALSE"
"213","48","175","8","FALSE"
