"id_pessoa","nome","instituicao"
"1","Marilton Sanchotene de Aguiar","Universidade Federal do Rio Grande do Sul (UFRGS)"
"2","Ant�nio Carlos da Rocha Costa","Universidade Cat–lica de Pelotas (UCPEL)"
"3","Cassio F. P. de Almeida","Escola Nacional de Ci–ncias Estat–sticas (ENCE)"
"4","Luiz Paulo Vieira Braga","Universidade Federal do Rio de Janeiro (UFRJ)"
"5","Claudio Bettini","Universidade Federal do Rio de Janeiro (UFRJ)"
"6","Marcelo Dantas Amorim","Instituto Militar de Engenharia (IME)"
"7","Luiz Felipe Coutinho Ferreira da Silva","Instituto Militar de Engenharia (IME)"
"8","Julia Mercedes Strauch","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"9","Pedro Henrique de Moura Araujo","Universidade Cat–lica de Bras–lia (UCB)"
"10","Cl�udio Chauke Nehme","Universidade Cat–lica de Bras–lia (UCB)"
"11","Marcelo T�lio Monteiro de Carvalho","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"12","Juliana Freire","Grupo de Tecnologia em Computa––o Gr–fica (TeCGraf)"
"13","Marco Antonio Casanova","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"14","Ricardo Rodrigues Ciferri","Universidade Estadual de Maring– (UEM)"
"15","Ana Carolina Salgado","Universidade Federal de Pernambuco (UFPE)"
"16","Gilberto C�mara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"17","L�bia Vinhas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"18","Ricardo Cartaxo Modesto de Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"19","Jo�o Argemiro Paiva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"20","Ant�nio Miguel Vieira Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"21","Marcelo Tilio de Carvalho","Computer Graphics Group (TECGRAF)"
"22","Baudouin Raoult","European Centre for Medium-Range Weather Forecasts"
"23","Clodoveu Augusto Davis J�nior","Empresa de Inform–tica e Informa––o do Munic–pio de Belo Horizonte (PRODABEL)"
"24","Karla Albuquerque Vasconcelos Borges","Empresa de Inform–tica e Informa––o do Munic–pio de Belo Horizonte (PRODABEL)"
"25","Alberto Henrique Frade Laender","Universidade Federal de Minas Gerais (UFMG)"
"26","Liane Maria Azevedo Dornelles","Universidade Estadual do Rio de Janeiro (UERJ)"
"27","Suzanna Carreiro Calache","Universidade Estadual do Rio de Janeiro (UERJ)"
"28","Anna Eliza Svartman Dias","Universidade Estadual do Rio de Janeiro (UERJ)"
"29","B�rbara Santana Mendon�a","Universidade Estadual do Rio de Janeiro (UERJ)"
"30","Karla de Almeida Cristello","Universidade Estadual do Rio de Janeiro (UERJ)"
"31","Cristiano de Lima Maciel Barros","Universidade Estadual do Rio de Janeiro (UERJ)"
"32","Robson do Nascimento Fidalgo","Universidade Federal de Pernambuco (UFPE)"
"33","Val�ria Ces�rio Times","Universidade Federal de Pernambuco (UFPE)"
"34","Fernando da Fonseca de Souza","Universidade Federal de Pernambuco (UFPE)"
"35","Paulo Lima","Instituto Nacional de Pesquisas Espaciais (INPE)"
"36","Gilberto C�mera","Instituto Nacional de Pesquisas Espaciais (INPE)"
"37","S�lvio Lu�s Rafaeli Neto","Universidade do Estado de Santa Catarina (UDESC)"
"38","Marcos Rodrigues","Universidade de S–o Paulo (USP)"
"39","Milton Ramos Ramirez","Universidade Federal do Rio de Janeiro (UFRJ)"
"40","Jano Moreira de Souza","Universidade Federal do Rio de Janeiro (UFRJ)"
"41","Luciana Vargas da Rocha","Universidade Federal do Rio Grande do Sul (UFRGS)"
"42","Nina Edelweiss","Universidade Federal do Rio Grande do Sul (UFRGS)"
"43","Sergio Rosim","Instituto Nacional de Pesquisas Espaciais (INPE)"
"44","Sergio Roberto Martiello Pellegrino","Instituto Tecnol–gico de Aeron–utica (ITA)"
"45","Roberto de Beauclair Seixas","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"46","Luiz Henrique de Figueiredo","Instituto de Matem–tica Pura e Aplicada (IMPA)"
"47","Claudio Antonio da Silva","Instituição não informada"
"48","Luiz Iv�n Ortiz Valencia","Universidade Federal do Rio de Janeiro (UFRJ)"
"49","Margareth Sim�es Meirelles","Universidade Estadual do Rio de Janeiro (UERJ)"
"50","Suzana Druck Fuks","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
