"id_autoria","id_artigo","id_pessoa","ordem_autoria","autor_correspondente"
"1","1","1","1","TRUE"
"2","1","2","2","FALSE"
"3","2","3","1","TRUE"
"4","2","4","2","FALSE"
"5","2","5","3","FALSE"
"6","2","6","4","FALSE"
"7","3","7","1","TRUE"
"8","3","8","2","FALSE"
"9","4","9","1","TRUE"
"10","4","10","2","FALSE"
"11","4","11","3","FALSE"
"12","5","12","1","TRUE"
"13","5","13","2","FALSE"
"14","5","14","3","FALSE"
"15","5","15","4","FALSE"
"16","6","16","1","TRUE"
"17","6","17","2","FALSE"
"18","6","18","3","FALSE"
"19","6","19","4","FALSE"
"20","6","20","5","FALSE"
"21","7","21","1","TRUE"
"22","7","22","2","FALSE"
"23","7","23","3","FALSE"
"24","8","24","1","TRUE"
"25","8","25","2","FALSE"
"26","8","26","3","FALSE"
"27","8","27","4","FALSE"
"28","9","28","1","TRUE"
"29","9","29","2","FALSE"
"30","9","30","3","FALSE"
"31","9","31","4","FALSE"
"32","10","32","1","TRUE"
"33","10","33","2","FALSE"
"34","10","34","3","FALSE"
"35","10","35","4","FALSE"
"36","11","36","1","TRUE"
"37","11","37","2","FALSE"
"38","11","38","3","FALSE"
"39","12","39","1","TRUE"
"40","12","40","2","FALSE"
"41","12","41","3","FALSE"
"42","13","42","1","TRUE"
"43","13","43","2","FALSE"
"44","13","44","3","FALSE"
"45","13","29","4","FALSE"
"46","14","45","1","TRUE"
"47","14","46","2","FALSE"
"48","14","47","3","FALSE"
"49","14","48","4","FALSE"
"50","14","37","5","FALSE"
"51","15","49","1","TRUE"
"52","15","50","2","FALSE"
"53","15","51","3","FALSE"
"54","16","52","1","TRUE"
"55","16","53","2","FALSE"
"56","16","5","3","FALSE"
"57","16","54","4","FALSE"
"58","17","55","1","TRUE"
"59","17","56","2","FALSE"
"60","17","57","3","FALSE"
"61","17","58","4","FALSE"
"62","18","59","1","TRUE"
"63","18","60","2","FALSE"
"64","18","61","3","FALSE"
"65","19","62","1","TRUE"
"66","19","37","2","FALSE"
"67","19","63","3","FALSE"
"68","19","64","4","FALSE"
"69","20","65","1","TRUE"
"70","20","13","2","FALSE"
"71","20","66","3","FALSE"
"72","20","67","4","FALSE"
"73","21","68","1","TRUE"
"74","21","69","2","FALSE"
