"id_pessoa","nome","instituicao"
"1","Andy S Alic","Universitat Politecnica de Valencia"
"2","Jussara Almeida","Universidade Federal de Minas Gerais (UFMG)"
"3","Wagner Meira Junior","Universidade Federal de Minas Gerais (UFMG)"
"4","Dorgival Guedes","Universidade Federal de Minas Gerais (UFMG)"
"5","Walter dos Santos","Universidade Federal de Minas Gerais (UFMG)"
"6","Ignacio Blanquer","Universitat Politecnica de Valencia"
"7","Sandro Fiore","Fondazione Centro Euro-Mediterraneo sui Cambiamenti Climatici (CMCC)"
"8","Nadia Kozievitch","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"9","Nazareno Andrade","Universidade Federal de Campina Grande (UFCG)"
"10","Tarciso Braz","Universidade Federal de Campina Grande (UFCG)"
"11","Andrey Brito","Universidade Federal de Campina Grande (UFCG)"
"12","Carlos Eduardo Pires","Universidade Federal de Campina Grande (UFCG)"
"13","Nuno Antunes","Universidade de Coimbra"
"14","Marco Vieira","Universidade de Coimbra"
"15","Paulo Silva","Universidade de Coimbra"
"16","Danilo Ardagna","Politecnico di Milano"
"17","Keiko Fonseca","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"18","Daniele Lezzi","Barcelona Supercomputing Center (BSC)"
"19","Donatello Elia","Fondazione Centro Euro-Mediterraneo sui Cambiamenti Climatici (CMCC)"
"20","Regina Moraes","Universidade Estadual de Campinas (UNICAMP)"
"21","Tania Basso","Universidade Estadual de Campinas (UNICAMP)"
"22","Wilian H. Cavassin","Universidade Tecnologica Federal do Paran– (UTFPR)"
"23","Sidgley C. de Andrade","Universidade Tecnologia Federal do Paran– (UTFPR)"
"24","Livia Castro Degrossi","Universidade de S–o Paulo (USP)"
"25","Camilo Restrepo-Estrada","University of Antioquia"
"26","Alexandre C. B. Delbem","Universidade de S–o Paulo (USP)"
"27","Jo�o Porto de Albuquerque","University of Warwick"
"28","Anderson Chaves Carniel","Universidade de S–o Paulo (USP)"
"29","George Roumelis","University of Thessaly"
"30","Ricardo Rodrigues Ciferri","Universidade Federal de S–o Carlos (UFSCar)"
"31","Michael Vassilakopoulos","University of Thessaly"
"32","Antonio Corral","University of Almeria"
"33","Cristina Dutra de Aguiar Ciferri","Universidade de S–o Paulo (USP)"
"34","Jo�o Pedro de Carvalho Castro","Universidade de S–o Paulo (USP)"
"35","Mairon Q. Castro","Universidade Federal de Minas Gerais (UFMG)"
"36","Clodoveu A. Davis-Jr","Universidade Federal de Minas Gerais (UFMG)"
"37","Juliana L. S. B. Cavalcante","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"38","Mozart S. Neto","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"39","Nadia P. Kozievitch","Universidade Tecnol–gica Federal do Paran– (UTFPR)"
"40","Gabriel Crivellaro Gon�alves","Instituto Nacional de Pesquisas Espaciais (INPE)"
"41","Lucas Augusto de Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"42","Maria Isabel Sobral Escada","Instituto Nacional de Pesquisas Espaciais (INPE)"
"43","Silvana Amaral","Instituto Nacional de Pesquisas Espaciais (INPE)"
"44","Rodrigo Monteiro Mariano","Instituto Nacional de Pesquisas Espaciais (INPE)"
"45","Karine Reis Ferreira Gomes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"46","Luis A. C. Ferla","Universidade Federal de S–o Paulo"
"47","Iara dos S. Medeiros","Universidade Federal da Para–ba (UFPB)"
"48","Hugo Y. E. G. de Assis","Universidade Federal da Para–ba (UFPB)"
"49","Mayara de S. Dantas","Universidade Federal da Para–ba (UFPB)"
"50","Tiago S. Clemente","Universidade Federal da Para–ba (UFPB)"
"51","Nadjacleia V. Almeida","Universidade Federal da Para–ba (UFPB)"
