"id_artigo","titulo","abstract","n_paginas","tipo_artigo","lingua","n_edicao"
"1","GIS and data: three applications to enhance mobility","The increasing urban population sets new demands for mobility so- lutions. The impacts of traffic congestions or inefficient transit connectivity di- rectly affect public health (e.g. emissions and stress) and the city economy (e.g. deaths in road accidents, productivity, and commuting). In parallel, the ad- vance of technology has made it easier to obtain data about the systems which make up the city information systems. This paper takes advantage of GIS and real-time data to present: 1) a web application integrating multiple services; 2) an android application for bus visualization and prediction and 3) a dashboard focused on applying exploratory data analysis techniques on ticketing data.","","","portuguese","19"
"2","Does keyword noise change over space and time? a case study of social media messages","Social media is a valuable source of information for different do- mains, since users share their opinion and knowledge in (near) real-time. More- over, users usually use different words to refer to a particular event (e.g., a rain event). These words may be later employed to filter social media messages re- garding new occurrences of the event and, thus, to reduce the number of unre- lated messages. These words, however, may have different meanings and, thus, may not reduce the number of messages. In this work, we conduct a case study to measure which rain- or flood-related keywords are less relevant to reduce the number of unrelated messages. The results show that the keywords change over space, due to local language/culture, and time, specially in different time scales.","","","portuguese","19"
"3","An efficient flash-aware spatial index for points","Spatial database systems often employ spatial indices to speed up the processing of spatial queries. In addition, modern spatial database applica- tions are interested in exploiting the positive characteristics of flash-based Solid State Drives (SSDs) like fast reads and writes. However, designing spatial in- dices for SSDs (i.e., flash-aware spatial indices) has been a challenging task because of the intrinsic characteristics of these devices. In this paper, we pro- pose the eFIND xBR+-tree, a novel flash-aware spatial index for points. The eFIND xBR+-tree combines the efficient indexing method of the xBR+-tree with the sophisticated data structures and algorithms of eFIND to handle points in SSDs efficiently. Experiments carried out considering real and synthetic spa- tial data showed that the eFIND xBR+-tree overcame its closest competitor by reducing the elapsed time to construct the index from 28.4% to 83.5% and to execute spatial queries up to 34.6%.","","","portuguese","19"
"4","A user-centric view of distributed spatial data management systems","Distributed spatial data management systems (DSDMSs) represent a new technology capable of managing huge volumes of spatial data using parallel and distributed frameworks. An increasing number of DSDMSs have been proposed in the literature, requiring a comparison among them. However, comparisons available in the literature only provide a system-centric view of DSDMSs, which is essentially based on performance evaluations. Thus, there is a lack of comparisons based on the user-centric view, which is aimed to help users to understand how the characteristics of DSDMSs are useful to meet the specific requirements of their spatial applications. In this paper, we fill this gap in the literature. We provide a user-centric comparison of Hadoop-GIS, SpatialHadoop, SpatialSpark, GeoSpark, SIMBA, LocationSpark, SparkGIS, and Elcano, using as a basis an extensive set of criteria related to the char- acteristics of spatial data handling and to the aspects inherent to distributed systems. Based on this comparison, we introduce a set of guidelines to help users to choose an appropriate DSDMS. We also describe a case study to illus- trate the use of these guidelines.","","","portuguese","19"
"5","Ferramenta para recupera��o de informa��o utilizando indexa��o espacial e textual","Ma ́quinas de busca em geral focam a busca baseada em palavras-chave, e por- tanto exigem que buscas relacionadas a lugares sejam realizadas com base em nomes geogra ́ficos, obtendo resultados de qualidade varia ́vel. Este artigo apresenta a estrutura e implementac ̧a ̃o de um mecanismo de recuperac ̧a ̃o de informac ̧a ̃o capaz de combinar termos e limites geogra ́ficos na entrada, obtendo resultados que refletem a combinac ̧a ̃o das estrate ́gias. A eficiencia do enfoque proposto e ́ demonstrada em buscas sobre um con- junto de 1.7 milha ̃o de tweets georreferenciados, coletados ao longo da Copa do Mundo de 2014.","","","portuguese","19"
"6","Utiliza��o e estudo de dados de sa�de georreferenciados para desenvolvimento de aplica��o m�vel","Esta pesquisa descreve um proto ́tipo de aplicac ̧a ̃o para dispositivos mo ́veis dedicado a a ́rea da sau ́de. Tendo conhecimento sobre o estado da arte desta tema ́tica, esta proposta visou pontos ainda na ̃o contemplados em aplicac ̧o ̃es existentes, como a centralizac ̧a ̃o de dados sobre unidades de sau ́de tanto da rede pu ́blica quanto privada, com enfoque na busca por especialida- des me ́dicas. Neste trabalho foram utilizados os conhecimentos de banco de dados e GIS, algoritmos e programac ̧a ̃o para dispositivos mo ́veis, entre outros. Para atingir os objetivos propostos, buscou-se compreender melhor o pu ́blico envolvido, aplicando um questiona ́rio com a comunidade curitibana.","","","portuguese","19"
"7","Spatial database to store years of Earth observation information obtained from field expeditions in the Amazon","Earth observation information obtained through remote sensing and field expeditions generate large volumes of data. These information are usually stored on physical drives such as hard drives. However, this data must be available to all researchers and be stored at safe places. This paper presents the preliminary results of modeling a spatial database (SDB), and some tools for storing Amazonian field expedition information of land use and localities features. Now, an information subset is already being stored in the SDB using the web platform for management. This work contributes to highlights the relevance of database approach, making the management, access and query of this information easier to research purposes.","","","portuguese","19"
"8","VGI protocol and web service for historical data management","olunteered Geographic Information (VGI) is a phenomenon that uses the web to produce, assemble and disseminate geographic information pro- vided by volunteers. VGI techniques generate detailed geographical data with low cost, taking advantage of citizens local knowledge. The definition of a VGI protocol is crucial to improve the quality of citizen-derived geographical data sets collected by a project. Protocols are also important to facilitate the reuse of VGI data for other projects and applications different from what was originally collected. This paper presents a VGI protocol that was defined for the Pauliceia 2.0 project and a web service that was built based on this protocol. Pauliceia 2.0 project aims to use VGI and crowdsourcing techniques to produce historical geographical data sets of Sa ̃o Paulo city from 1870 to 1940.","","","portuguese","19"
"9","Environmental vulnerability of the environmental protection area of the Mamanguape River Barrier - PB","The fragility of the environment is the join of the vulnerabilities of each component present in nature. The present work aimed to identify the environmental fragility of the Environmental Protection Area (EPA) of the Mamanguape River Barrier, in order to identify the vulnerability present in the area. The research used fundamentals of the geosystemic method, observing the interconnections of the parameters geology, geomorphology, pedology, rainfall and land use and coverage. The EPA was classified as low fragility (1%) and medium fragility (69%). The remaining of the EPA was classified as high fragility (30%). The diagnosis of the environmental fragility of the EPA showed that only geomorphology is stable, but geology, pedology and land use and cover are unstable.","","","portuguese","19"
"10","Metodologia para classifica�ão subpixel de imagens MODIS com base em classifica�ão de imagem de maior resolu�ão","Este trabalho apresenta resultados preliminares de uma metodologia de classificação subpixel, aplicada a uma cena MODIS, para classificação de cobertura vegetal em áreas estendidas. As proporções de classe são calculadas dentro de células determinadas pela grade de pixels do MODIS, colocada sobre uma imagem de resolução muito maior, que é inicialmente classificada com classes básicas de interesse. Clustering é aplicado à imagem sintética de proporções para estimar algumas proporções típicas. O resultante mapa de proporções típicas é, então, usado como um conjunto de regiões de interesse (ROI) sobre a imagem MODIS que é classificada pelas regras de mínima distância euclidiana e máxima verossimilhança. O mapa de grandes áreas obtido com essas proporções típicas mostrou consistência e boa concordância com áreas de teste.","","","portuguese","19"
