"id_pessoa","nome","instituicao"
"72","Jo�o Felipe Sobrinho Kneipp Cerqueira Pinto","Instituto Nacional de Pesquisas Espaciais (INPE)"
"73","Vagner Luis Camilotti","Instituto Nacional de Pesquisas Espaciais (INPE)"
"74","Camila Barata Quadros","Instituto Nacional de Pesquisas Espaciais (INPE)"
"75","Noeli Aline Particcelli Moreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"76","Luiz Henrique Almeida Gusm�o","Instituto Nacional de Pesquisas Espaciais (INPE)"
"77","Thiago C. de Thiago","Instituto Nacional de Pesquisas Espaciais (INPE)"
"78","Delmina Carla Matos Barradas","Instituto Nacional de Pesquisas Espaciais (INPE)"
"79","Luciana de Souza Soler","Instituto Nacional de Pesquisas Espaciais (INPE)"
"80","Luis Eduardo Pinheiro Maurano","Instituto Nacional de Pesquisas Espaciais (INPE)"
"81","Marcos Adami","Instituto Nacional de Pesquisas Espaciais (INPE)"
"82","Haron A. M. Xaud","Embrapa Roraima"
"83","Maristela R. Xaud Xaud","Embrapa Roraima"
"84","Andr� Fernando Ara�jo de Carvalho","Instituto Nacional de Pesquisas Espaciais (INPE)"
"85","F�bio C. Alves","Universidade Federal do Oeste da Bahia (UFOBA)"
"86","F�bio da Concei��o Pinheiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"87","Vivian Fr�es Ren�","Instituto Nacional de Pesquisas Espaciais (INPE)"
"88","Deborah Lopes Correia Lima","Instituto Nacional de Pesquisas Espaciais (INPE)"
"89","Douglas Rafael Vidal de Moraes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"90","Amanda Pinoti Belluzzo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"91","Jefferson Jesus de Souza","Instituto Nacional de Pesquisas Espaciais (INPE)"
"92","Luc�lia Souza de Barros","Instituto Nacional de Pesquisas Espaciais (INPE)"
"93","Eduardo Henrique S. Chrispim","Instituto Nacional de Pesquisas Espaciais (INPE)"
"94","Diego M. Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"95","Igor P. Cunha","Instituto Nacional de Pesquisas Espaciais (INPE)"
"96","Marlon Henrique Hetzel Matos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"97","Gabriel M. R. Alves","Instituto Nacional de Pesquisas Espaciais (INPE)"
"98","Ra�ssa Caroline dos Santos Teixeira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"99","Manoel Ribeiro Rodrigues Neto","Instituto Nacional de Pesquisas Espaciais (INPE)"
"100","Dayane Rafaela Vidal de Moraes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"101","Rodrigo de Almeida","Instituto Nacional de Pesquisas Espaciais (INPE)"
"102","Eduardo Felipe Marcelino Bastos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"103","Ana Carolina S. de Andrade","Instituto Nacional de Pesquisas Espaciais (INPE)"
"104","Let�cia P. Perez","Instituto Nacional de Pesquisas Espaciais (INPE)"
"105","Mariane Souza Reis","Instituto Nacional de Pesquisas Espaciais (INPE)"
"106","Gustavo P. L. Salgado","Instituto Nacional de Pesquisas Espaciais (INPE)"
"107","Miguel Alexandre da Cunha","Instituto Nacional de Pesquisas Espaciais (INPE)"
"108","Cl�udio Aparecido de Almeida","Instituto Nacional de Pesquisas Espaciais (INPE)"
"109","Carlos V. A. Minervino","Universidade Federal de Campina Grande (UFCG)"
"110","Cl�udio E. C. Campelo","Universidade Federal de Campina Grande (UFCG)"
"111","Maxwell Guimar�es de Oliveira","Universidade Federal de Campina Grande (UFCG)"
"112","Salatiel D. Silva","Universidade Federal de Campina Grande (UFCG)"
"113","Bruno Guerreiro Miranda","Instituto Nacional de Pesquisas Espaciais (INPE)"
"114","Felipe de O. Passos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"115","Gabriel Dietzsch","Instituto Nacional de Pesquisas Espaciais (INPE)"
"116","Ocione Dias do Nascimento Filho","Instituto Nacional de Pesquisas Espaciais (INPE)"
"117","Tiffany Laura Januci Telles Mendon�as","Instituto Nacional de Pesquisas Espaciais (INPE)"
"118","Thales Sehn K�rting","Instituto Nacional de Pesquisas Espaciais (INPE)"
"119","La�rcio Massaru Namikawa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"120","Douglas Francisco Marcolino Gherardi","Instituto Nacional de Pesquisas Espaciais (INPE)"
"121","Luciano Ponzi Pezzi","Instituto Nacional de Pesquisas Espaciais (INPE)"
"122","Raquel Zozimo Molinez","Instituto Nacional de Pesquisas Espaciais (INPE)"
"123","Andrea F. Turibio","Instituto Nacional de Pesquisas Espaciais (INPE)"
"124","Rodrigo S. do Carmo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"125","Mariana M. S. Cursino","Instituto Nacional de Pesquisas Espaciais (INPE)"
"126","Silvana Amaral","Instituto Nacional de Pesquisas Espaciais (INPE)"
"127","Felipe O. Passos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"128","Bruno Vargas Adorno","Instituto Nacional de Pesquisas Espaciais (INPE)"
"129","Carla Mour�o","Instituto Nacional de Pesquisas Espaciais (INPE)"
"130","Silvana Amaral","Instituição não informada"
"131","Felipe Gomes Petrone","Instituto Nacional de Pesquisas Espaciais (INPE)"
"132","Aluizio Brito Maia","Instituto Nacional de Pesquisas Espaciais (INPE)"
"133","Leila Maria Garcia Fonseca","Instituto Nacional de Pesquisas Espaciais (INPE)"
"134","Vict�ria R. S. Ribeiro","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"135","Eduardo H. Antunes","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"136","Cleyson G. G. da Silva","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"137","Pedro P. L. Alves","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"138","Maria E. Rodrigues","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"139","Henrique Bernini","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"140","Ariomar S. Silvestre","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"141","Jos� B. Leal","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"142","Elisama S. P. Oliveira","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"143","Deydila Michele Bomfim dos Santos","Centro Gestor e Operacional do Sistema de Prote––o da Amaz–nia (CENSIPAM)"
"144","Samuel Nienow","Instituto Chico Mendes de Conserva––o da Biodiversidade (ICMBio)"
"145","Bruno C. Cambraia","Instituto Chico Mendes de Conserva––o da Biodiversidade (ICMBio)"
"146","Ingrid L. Santana","Universidade Federal de Minas Gerais (UFMG)"
"147","Clodoveu A. Davis Junior","Universidade Federal de Minas Gerais (UFMG)"
"148","Ramon Batista dos Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"149","Jo�o Saldanha Pires","Instituto Nacional de Pesquisas Espaciais (INPE)"
"150","M�rcio de Morisson Valeriano","Instituto Nacional de Pesquisas Espaciais (INPE)"
"151","Yan Breno Azeredo Gomes da Silva","Instituto Nacional de Pesquisas Espaciais (INPE)"
"152","Monique Calderaro Rocha Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"153","L�nio Soares Galv�o","Instituto Nacional de Pesquisas Espaciais (INPE)"
"154","Lucas B. Oliveira","Universidade Federal Fluminense (UFF)"
"155","Matheus Ferreira da Silva","Universidade Estadual Paulista (UNESP)"
"156","Renato Cesar dos Santos","Universidade Estadual Paulista (UNESP)"
"157","Antonio M. G. Tommaselli","Universidade Estadual Paulista (UNESP)"
"158","Maur�cio Galo","Universidade Estadual Paulista (UNESP)"
"159","Fabiana da Silva Soares","Embrapa Territorial"
"160","Bruna Henrique Sacramento","Embrapa Territorial"
"161","Roberta Averna Valente","Universidade Federal de S–o Carlos (UFSCar)"
"162","Hilton Lu�s Silveira","Embrapa Territorial"
"163","Diego de Sousa","Escola Nacional de Ci–ncias Estat–sticas (ENCE)"
"164","Daniela Leal Musa","Universidade Federal de S–o Paulo (UNIFESP)"
"165","Nandamudi Lankalapalli Vijaykumar","Instituto Nacional de Pesquisas Espaciais (INPE)"
"166","Rodrigo M. Mariano","Framework Digital"
"167","Luciana Rebelo","Instituto Federal de S–o Paulo (IFSP)"
"168","Raphael Augusto O. Silva","Universidade Virtual de S–o Paulo (UNIVESP)"
"169","Luanna Nascimento","Universidade Federal de S–o Paulo (UNIFESP)"
"170","Lu�s Antonio Coelho Ferla","Universidade Federal de S–o Paulo (UNIFESP)"
"171","Karla Donato Fook","Instituto Tecnol–gico de Aeron–utica (ITA)"
"172","Vin�cius da Fonseca Vieira","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"173","Ricardo Alencar","Universidade Federal do Rio de Janeiro (UFRJ)"
"174","Alexandre G. Evsukoff","Universidade Federal do Rio de Janeiro (UFRJ)"
"175","Horacio Samaniego","Universidad Austral de Chile"
"176","Abdulla Al FAhad","Universidade Federal do ABC (UFABC)"
"177","Roberta Perez Magalh�es","Universidade Federal do ABC (UFABC)"
"178","Telmo Borges Silveira Filho","Secretaria de Estado do Ambiente e Sustentabilidade do Rio de Janeiro"
"179","Emiliano Ferreira Castejon","Instituto Nacional de Pesquisas Espaciais (INPE)"
"180","Anderson Rodolfo Barbosa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"181","Diego da Silva Gomes","Instituto Nacional de Pesquisas Espaciais (INPE)"
"182","Jeferson de Souza Arcanjo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"183","Wildson Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"184","Ricardo Cartaxo Modesto de Sousa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"185","Julio Cesar Lima D'Alge","Instituto Nacional de Pesquisas Espaciais (INPE)"
"186","Jos� Teixeira da Matta Bacellar","Instituto Nacional de Pesquisas Espaciais (INPE)"
"187","Cesar Augusto de Moraes Costa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"188","B�rbara Marie Van Sebroeck Lutiis Silveira Martins","Instituto Nacional de Pesquisas Espaciais (INPE)"
"189","J�lio C�sar Pimenta dos Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"190","Pedro Ferrini Manh�es Bacellar","Instituto Nacional de Pesquisas Espaciais (INPE)"
"191","Tassio Koiti Igawa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"192","Fabiano Morelli","Instituto Nacional de Pesquisas Espaciais (INPE)"
"193","Guilherme K. Dalcin","Instituição não informada"
"194","Ana Luisa Maffini","Instituição não informada"
"195","Gustavo Maciel Gon�alves","Instituição não informada"
"196","Clarice Maraschin","Instituição não informada"
"197","Romulo Krafta","Instituição não informada"
"198","Fernando Henrique Oliveira Duarte","Universidade Federal de Ouro Preto (UFOP)"
"199","Gladston J. P. Moreira","Universidade Federal de Ouro Preto (UFOP)"
"200","Eduardo J. S. Luz","Universidade Federal de Ouro Preto (UFOP)"
"201","Leonardo B. L. Santos","Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)"
"202","Vander L. S. Freitas","Universidade Federal de Ouro Preto (UFOP)"
"203","Debora J. Dutra","Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)"
"204","Igor Jos� Malfetoni Ferreira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"205","Beatriz F. Cabral","Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)"
"206","Aurora M. Yanai","Instituto Nacional de Pesquisa da Amaz–nia (INPA)"
"207","Philip M. Fearnside","Instituto Nacional de Pesquisa da Amaz–nia (INPA)"
"208","Paulo M. L. de A. Gra�a","Instituto Nacional de Pesquisa da Amaz–nia (INPA)"
"209","Ricardo Dalagnol","NASA Jet Propulsion Laboratory (JPL)"
"210","Daniel Alvez Braga","Universidade Federal de Santa Catarina (UFSC)"
"211","Cl�udia Maria de Almeida","Instituto Nacional de Pesquisas Espaciais (INPE)"
"212","Anibal E. Fernandes","FATEC Cruzeiro"
"213","Carlos Alberto Felgueiras","Instituto Nacional de Pesquisas Espaciais (INPE)"
"214","Alexandre Santos Fernandes Filho","Instituto Nacional de Pesquisas Espaciais (INPE)"
"215","Hugo do Nascimento Bendini","Instituto Nacional de Pesquisas Espaciais (INPE)"
"216","Alber Hamersson Ipia Sanchez","Instituto Nacional de Pesquisas Espaciais (INPE)"
"217","Guilherme Augusto Verola Mataveli","Instituto Nacional de Pesquisas Espaciais (INPE)"
"218","Gabriel de Oliveira","University of South Alabama"
"219","Fabien H. Wagner","University of California"
"220","Celso Henrique Leite Silva J�nior","Universidade do Estado do Maranh–o (UEMA)"
"221","Luisa Akemi B. Kanzato","Universidade Federal do ABC (UFABC)"
"222","Bruno Dias dos Santos","McMaster University"
"223","Carolina Moutinho Duque de Pinho","Universidade Federal do ABC (UFABC)"
"224","Levi B. Luz","Universidade Federal Fluminense (UFF)"
"225","Tatiane M. Ara�jo","Universidade Federal do Rio de Janeiro (UFRJ)"
"226","Grazielly C. Bento","Universidade Federal do Rio de Janeiro (UFRJ)"
"227","Julia R. C. Melo","Universidade Federal do Rio de Janeiro (UFRJ)"
"228","Silvio B. Bhering","Embrapa Solos"
"229","Gustavo Piva Lopes Salgado","Instituto Nacional de Pesquisas Espaciais (INPE)"
"230","Adinan Marzulo Maia Martins","Embrapa Solos"
"231","Waldir Carvalho J�nior","Embrapa Solos"
"232","Silvio Barge Bhering","Embrapa Solos"
"233","C�sar da Silva Chargas","Embrapa Solos"
"234","Nilson Pereira Rendeiro","Embrapa Solos"
"235","Braz Calderano Filho","Embrapa Solos"
"236","Gisele Milare","Instituto Nacional de Pesquisas Espaciais (INPE)"
"237","Ang�lica Giarolla","Instituto Nacional de Pesquisas Espaciais (INPE)"
"238","Rodrigo Nehara Moreira","Universidade Federal do ABC (UFABC)"
"239","Vitor Vieira Vasconcelos","Universidade Federal do ABC (UFABC)"
"240","Angela Terumi Fushita","Universidade Federal do ABC (UFABC)"
"241","Victor Ferreira Almeida Mota","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"242","Marconi Arruda Pereira","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"243","Carolina Ribeiro Xavier","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"244","Aline Andrade do Nascimento","Instituto Nacional de Pesquisas Espaciais (INPE)"
"245","Lucas de Oliveira Bauer","Instituto Nacional de Pesquisas Espaciais (INPE)"
"246","Alan James Peixoto Calheiros","Instituto Nacional de Pesquisas Espaciais (INPE)"
"247","Luciana V. Rizzo","Universidade de S–o Paulo (USP)"
"248","Carlos E. S. Oliveira","Universidade Federal de Ouro Preto (UFOP)"
"249","Fernando H. O. Duarte","Universidade Federal de Ouro Preto (UFOP)"
"250","Leonardo B. L. Santos","Universidade Federal de Ouro Preto (UFOP)"
"251","Brenddon E. A. Oliveira","Universidade Federal Fluminense (UFF)"
"252","Giovanni Guarnieri Soares","Instituto Nacional de Pesquisas Espaciais (INPE)"
"253","Leonardo Henrique Duarte de Paula","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"254","Marconi A. Pereira","Universidade Federal de S–o Jo–o del-Rei (UFSJ)"
"255","Emmanuel K. C. Teixeira","Universidade Federal de Vi–osa (UFV)"
"256","Andr� Velastegui-Montoya","ESPOL Polytechnic University"
"257","Thiago J. B. Pena","Universidade de S–o Paulo (USP)"
"258","Higor A. de Souza","Universidade Estadual Paulista (UNESP)"
"259","Let�cia L. Lemos","Universidade de S–o Paulo (USP)"
"260","Fabio Kon","Universidade de S–o Paulo (USP)"
"261","Ester C. Pereira","Universidade de S–o Paulo (USP)"
"262","Ana Cl�udia S. Luciano","Universidade de S–o Paulo (USP)"
"263","Carlos A. A. C. Silva","Universidade de S–o Paulo (USP)"
"264","Felipe G. Pilau","Universidade de S–o Paulo (USP)"
"265","Gabriela C. Salgado","Espectro LTDA"
"266","Cynthia C. M. Junqueira","Espectro LTDA"
"267","Adilson W. Chinatto","Espectro LTDA"
"268","Michelle C. A. Picoli","WeForest"
"269","Kenny Helsen","WeForest"
"270","Haggai Mulenga","WeForest"
"271","Bruno Rech","Universidade Federal de Santa Catarina (UFSC)"
"272","Bernardo Barbosa da Silva","Universidade Federal de Campina Grande (UFCG)"
"273","Patr�cia Kazue Uda","Universidade Federal de Santa Catarina (UFSC)"
"274","Brenda Oliveira Rocha","Instituto Nacional de Pesquisas Espaciais (INPE)"
"275","Larissa Mioni Vieira Alves","Universidade Estadual Paulista (UNESP)"
"276","Alisson Cleiton de Oliveira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"277","Pedro Ivo Camarinha","Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN)"
"278","�rick Teixeira Rodrigues","Instituto Nacional de Pesquisas Espaciais (INPE)"
"279","Alber Hamersson Sanchez Ipia","Instituto Nacional de Pesquisas Espaciais (INPE)"
"280","Rolf Ezequiel de Oliveira Sim�es","OpenGeoHub"
"281","Pedro Henrique Santos","Instituto Nacional de Pesquisas Espaciais (INPE)"
"282","Rodolfo Antonio da Silva Ara�jo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"283","Luiz Fernando Satolo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"284","Tatiana Kulikova","Instituto Nacional de Pesquisas Espaciais (INPE)"
"285","Reuel Junqueira de Oliveira","Instituto Nacional de Pesquisas Espaciais (INPE)"
"286","Fab�ola A. Souza","Universidade Federal da Bahia (UFBA)"
"287","Silvana P. Camboim","Universidade Federal do Paran– (UFPR)"
