"id_pessoa","nome","instituicao"
"1","Leonardo Lacerda Alves","Pontif–cia Universidade Cat–lica de Minas Gerais (PUCMINAS)"
"2","Clodoveu A. Davis Jr.","Pontif–cia Universidade Cat–lica de Minas Gerais (PUCMINAS)"
"3","Renato M. Assun��o","Universidade Federal de Minas Gerais (UFMG)"
"4","Tha�s Correa","Universidade Federal de Minas Gerais (UFMG)"
"5","Danilo L. Lopes","Universidade Federal de Minas Gerais (UFMG)"
"6","Victor H. M. Azevedo","Universidade do Estado do Rio de Janeiro (UERJ)"
"7","Margareth S. P. Meirelles","Universidade do Estado do Rio de Janeiro (UERJ)"
"8","Rodrigo P. D. Ferraz","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"9","Ant�nio Ramalho Filho","Empresa Brasileira de Pesquisa Agropecu–ria (EMBRAPA)"
"10","Leonardo Guerreiro Azevedo","Universidade Federal do Rio de Janeiro (UFRJ)"
"11","Geraldo Zimbr�o","Universidade Federal do Rio de Janeiro (UFRJ)"
"12","Jano Moreira de Souza","Universidade Federal do Rio de Janeiro (UFRJ)"
"13","Daniela F. Brauner","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"14","Marco A. Casanova","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"15","Ruy L. Milidi�","Pontif–cia Universidade Cat–lica do Rio de Janeiro (PUC-Rio)"
"16","S�rgio Souza Costa","Instituto Nacional de Pesquisas Espaciais (INPE)"
"17","Gilberto C�mara","Instituto Nacional de Pesquisas Espaciais (INPE)"
"18","Danilo Palomo","Instituto Nacional de Pesquisas Espaciais (INPE)"
"19","Luiz Duczmal","Universidade Federal de Minas Gerais (UFMG)"
"20","Andr� L. F. Can�ado","Universidade Federal de Minas Gerais (UFMG)"
"21","Ricardo H. C. Takahashi","Universidade Federal de Minas Gerais (UFMG)"
"22","Karla Donato Fook","Instituto Nacional de Pesquisas Espaciais (INPE)"
"23","Ant�nio Miguel Vieira Monteiro","Instituto Nacional de Pesquisas Espaciais (INPE)"
"24","Miguel Fornari","Universidade Federal do Rio Grande do Sul (UFRGS)"
"25","Jo�o Luiz Dihl Comba","Universidade Federal do Rio Grande do Sul (UFRGS)"
"26","Cirano Iochpe","Universidade Federal do Rio Grande do Sul (UFRGS)"
"27","Eduardo de Rezende Francisco","Funda––o Get–lio Vargas (FGV)"
"28","Francisco Aranha","Funda––o Get–lio Vargas (FGV)"
"29","Felipe Zambaldi","Funda––o Get–lio Vargas (FGV)"
"30","Rafael Goldszmidt","Funda––o Get–lio Vargas (FGV)"
"31","Angelo Augusto Frozza","Universidade Federal de Santa Catarina (UFSC)"
"32","Ronaldo dos Santos Mello","Universidade Federal de Santa Catarina (UFSC)"
"33","Maur�cio P. Guidini","Instituto Tecnol–gico de Aeron–utica (ITA)"
"34","Carlos H. C. Ribeiro","Instituto Tecnol–gico de Aeron–utica (ITA)"
"35","Guillermo Nudelman Hess","Universidade Federal do Rio Grande do Sul (UFRGS)"
"36","Silvana Castano","Procempa - Empresa da Tecnologia da Informa––o e Comunica––o de Porto Alegre"
"37","F�bio Luiz Leite J�nior","Universidade Federal de Campina Grande (UFCG)"
"38","Cl�udio de Souza Baptista","Universidade Federal de Campina Grande (UFCG)"
"39","Patr�cio de Alencar Silva","Universidade Federal de Campina Grande (UFCG)"
"40","Elvis Rodrigues da Silva","Universidade Federal de Campina Grande (UFCG)"
"41","Nelkis de la Orden Medina","Cientistas Associados Desenvolvimento Tecnol–gico Ltda"
"42","Rodrigo Lapa","Cientistas Associados Desenvolvimento Tecnol–gico Ltda"
"43","Marcelo Antonio Nero","Cientistas Associados Desenvolvimento Tecnol–gico Ltda"
"44","Ricardo dos Santos","Cientistas Associados Desenvolvimento Tecnol–gico Ltda"
"45","Antonio Valerio Netto","Cientistas Associados Desenvolvimento Tecnol–gico Ltda"
"46","Fl�vio L. Mello","Centro Tecnol–gico do Ex–rcito"
"47","Luiz Felipe C. Ferreira da Silva","Instituto Militar de Engenharia (IME)"
"48","Wladimir S. Meyer","Universidade Federal do Rio de Janeiro (UFRJ)"
"49","Milton R. Ramirez","Universidade Federal do Rio de Janeiro (UFRJ)"
"50","Vin�cius Lopes Rodrigues","Universidade Federal de Vi–osa (UFV)"
"51","Marcus Vin�cius Alvim Andrade","Universidade Federal de Vi–osa (UFV)"
"52","Gilberto Ribeiro de Queiroz","Instituto Nacional de Pesquisas Espaciais (INPE)"
"53","Mirella Antunes de Magalh�es","Universidade Federal de Vi–osa (UFV)"
"54","Thomas Schwarz","Universit–t Stuttgart"
"55","Matthias Grossmann","Universit–t Stuttgart"
"56","Daniela Nicklas","Universit–t Stuttgart"
"57","Bernhard Mitschang","Universit–t Stuttgart"
"58","Adler C. G. da Silva","Universidade Estadual de Campinas (UNICAMP)"
"59","Shin-Ting Wu","Universidade Estadual de Campinas (UNICAMP)"
"60","Renata Viegas","Universidade Federal do Rio Grande do Norte (UFRN)"
"61","Val�ria Soares","Universidade Federal da Para–ba (UFPB)"
